concept,Length,Temperature,Physical quantity,Metre,Distance,Physics,Hertz,Joule,Kilogram,Speed,Work (physics),Light,Mass,Motion,Velocity,Displacement (vector),Position (vector),Direction (geometry),Frame of reference,Inertial frame of reference,Non-inertial reference frame,Scalar (mathematics),Euclidean vector,Acceleration,Newton's laws of motion,Equations of motion,Force,Planet,Gravity,Free fall,Friction,Gravitational field,Gravitational acceleration,Gravity of Earth,Electric potential energy,Potential energy,Energy,Tension (physics),Electrical resistance and conductance,Energy level,Kinetic energy,Mechanical energy,Le Sage's theory of gravitation,Wave,Transmission medium,Sound,Amplitude,Reflection (physics),Crest (physics),Wavelength,Frequency,Transverse wave,Motion graphs and derivatives,Standing wave,Interference (wave propagation),Ray (optics),Hardness,Geometrical optics,Optical microscope,Telescope,Specular reflection,Angle of incidence,Mirror image,Refractive index,Snell's law,Refraction,Virtual image,Real image,Magnification,Plane mirror,Curved mirror,Total internal reflection,Laser,Field (physics),Magnet,Electric field,Magnetic field,Electron,Plasticity (physics),Electric charge,Strength of materials,Electrical polarity,Compass,Magnetism,Coulomb,Insulator (electricity),Electrostatics,Electrical conductor,Electroscope,Series and parallel circuits,Power (physics),Voltage,Electric potential,Ohm's law,Electromotive force,Electric current,Ohm,Collision,Ammeter,Ohmmeter,Voltmeter,Scalar multiplication,Phase velocity,Contact force,Resultant force,Free body diagram,Normal force,Gravitational constant,Compression (physics),Tangential and normal components,Torque,Lever,Crystallinity,Stiffness,Refracting telescope,Rarefaction,Diffraction,Pitch (music),Intensity (physics),Sound intensity,Musical tone,Resonance (particle physics),Coulomb's law,Newton's law of universal gravitation,Field line,Capacitance,Capacitor,Dielectric,Color,Projectile motion,Elastic collision,Inelastic collision,Elasticity (physics),Relative velocity,Hooke's law,Fracture,Creep (deformation),Fatigue (material),Deformation (engineering),Doppler effect,Electromagnetic radiation,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Sonic boom,Shock wave,Electromagnetic spectrum,Scattering,Photoelectric effect,Emission spectrum,Absorption spectroscopy
Refraction,0.11579151598720333,0.11579151598720333,0.14322031319632142,0.1600762016383665,0.5446856649678374,1.0,0.31853024046671924,0.14322031319632142,0.11579151598720333,0.31853024046671924,0.14322031319632142,0.5446856649678374,0.11579151598720333,0.1600762016383665,0.11579151598720333,0.11579151598720333,0.10107795594710277,0.1600762016383665,0.07345729662768685,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.0,0.0,0.0,0.1600762016383665,0.0,0.11579151598720333,0.07330955863417975,0.1600762016383665,0.07330955863417975,0.07330955863417975,0.0,0.0,0.0,0.0,0.0,0.4480542125396958,0.0,0.1600762016383665,0.0,0.0,0.0,0.21123326080918373,0.0,0.0,0.1924151094204984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virtual image,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Real image,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnification,0.11579151598720333,0.11579151598720333,0.14322031319632142,0.2448288744368981,0.5868796249301347,1.0,0.421745890143516,0.14322031319632142,0.11579151598720333,0.421745890143516,0.14322031319632142,0.5868796249301347,0.11579151598720333,0.421745890143516,0.11579151598720333,0.11579151598720333,0.10107795594710277,0.3201089779462412,0.07345729662768685,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.0,0.0,0.0,0.421745890143516,0.0,0.11579151598720333,0.005575656572177052,0.421745890143516,0.0082941943075111,0.005575656572177052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7212954278522306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plane mirror,0.11579151598720333,0.11579151598720333,0.14322031319632142,0.2448288744368981,0.6675005333661701,1.0,0.2619768871407667,0.14322031319632142,0.11579151598720333,0.2619768871407667,0.14322031319632142,0.8196687300266875,0.11579151598720333,0.2619768871407667,0.11579151598720333,0.11579151598720333,0.10107795594710277,0.2619768871407667,0.07345729662768685,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.0,0.0,0.0,0.2619768871407667,0.0,0.11579151598720333,0.005575656572177052,0.2619768871407667,0.0082941943075111,0.005575656572177052,0.0,0.0,0.0,0.0,0.0,0.8196687300266875,0.0,0.1145696428260279,0.0,0.0,0.16131224921632328,0.0484719743589128,0.0,0.0,0.0,0.0,0.21635336712793046,0.15453811937709316,0.1145696428260279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curved mirror,0.11579151598720333,0.11579151598720333,0.14322031319632142,0.2448288744368981,0.6675005333661701,1.0,0.2619768871407667,0.14322031319632142,0.11579151598720333,0.2619768871407667,0.14322031319632142,0.8196687300266875,0.11579151598720333,0.2619768871407667,0.11579151598720333,0.11579151598720333,0.10107795594710277,0.2619768871407667,0.07345729662768685,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.0,0.0,0.0,0.2619768871407667,0.0,0.11579151598720333,0.005575656572177052,0.2619768871407667,0.0082941943075111,0.005575656572177052,0.0,0.0,0.0,0.0,0.0,0.8196687300266875,0.0,0.1145696428260279,0.0,0.0,0.16131224921632328,0.0484719743589128,0.0,0.0,0.0,0.0,0.21635336712793046,0.15453811937709316,0.1145696428260279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total internal reflection,0.11579151598720333,0.11579151598720333,0.14322031319632142,0.2448288744368981,0.5446856649678374,1.0,0.5030340956004473,0.14322031319632142,0.11579151598720333,0.5030340956004473,0.14322031319632142,0.5446856649678374,0.11579151598720333,0.5347135392891006,0.11579151598720333,0.11579151598720333,0.10107795594710277,0.3201089779462412,0.07345729662768685,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.0,0.0,0.0,0.5347135392891006,0.0,0.11579151598720333,0.07330955863417975,0.5347135392891006,0.07330955863417975,0.07330955863417975,0.0,0.0,0.0,0.0,0.0,0.4480542125396958,0.0,0.1600762016383665,0.0,0.0,0.0,0.7035360849807916,0.0,0.0,0.3364515627581285,0.6464242103236444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laser,0.168969592461707,0.11579151598720333,0.4276915502374181,0.168969592461707,0.3743738440405625,1.0,0.2551674514435438,0.4276915502374181,0.1757125515898146,0.2551674514435438,0.4276915502374181,0.34436738322346744,0.1757125515898146,0.168969592461707,0.2551674514435438,0.3743738440405625,0.168969592461707,0.3743738440405625,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3743738440405625,0.0,0.0,0.0,0.3743738440405625,0.0,0.0,0.0,0.2884342799500058,0.1256314437465699,0.0,0.0,0.0,0.0,0.4276915502374181,0.0,0.0,0.3982383552954484,0.0,0.0,0.0,0.168969592461707,0.0,0.11579151598720333,0.168969592461707,0.16593264803977015,0.168969592461707,0.168969592461707,0.13727389015893265,0.0,0.0,0.0,0.0,0.052813821223004036,0.0,0.16593264803977015,0.0,0.0,0.052813821223004036,0.0484719743589128,0.0,0.0,0.0,0.0,0.052813821223004036,0.052813821223004036,0.052813821223004036,0.0,0.052813821223004036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Field (physics),0.2565825035580301,0.0,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.31202280727573617,0.12039436246532688,0.4735339033524559,0.31202280727573617,0.12039436246532688,0.07345729662768685,0.4735339033524559,0.12039436246532688,0.31202280727573617,0.3879106841727477,0.2565825035580301,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.4735339033524559,0.0,0.0,0.0,0.0,0.4735339033524559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnet,0.22237150308362608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22237150308362608,0.9389863353089742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric field,0.2565825035580301,0.02212171852850889,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.31202280727573617,0.12039436246532688,0.4735339033524559,0.31202280727573617,0.12039436246532688,0.07345729662768685,0.4735339033524559,0.12039436246532688,0.31202280727573617,0.3879106841727477,0.2565825035580301,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.4735339033524559,0.0,0.0,0.0,0.02212171852850889,0.4735339033524559,0.0,0.0,0.0,0.0,0.02212171852850889,0.0,0.0,0.0,0.0,0.0,0.0,0.02212171852850889,0.0,0.02212171852850889,0.0,0.02212171852850889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5447256416042838,0.027936013277105383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnetic field,0.2565825035580301,0.0,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.31202280727573617,0.12039436246532688,0.4735339033524559,0.31202280727573617,0.12039436246532688,0.07345729662768685,0.4735339033524559,0.12039436246532688,0.31202280727573617,0.3879106841727477,0.2565825035580301,0.9389863353089742,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.4735339033524559,0.0,0.0,0.0,0.0,0.4735339033524559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7298845767987225,1.312992624023953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electron,0.4229190026677681,0.11579151598720333,0.2730137220304877,0.19841379053053013,0.33375026668308505,1.0,0.19841379053053013,0.2730137220304877,0.11579151598720333,0.19841379053053013,0.2730137220304877,0.3156701012881785,0.11579151598720333,0.19841379053053013,0.11579151598720333,0.11579151598720333,0.14323555898443122,0.19841379053053013,0.07345729662768685,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.0,0.0,0.11579151598720333,0.0,0.0,0.0,0.0,0.0,0.0,0.19841379053053013,0.0,0.11579151598720333,0.10796498635215564,0.19841379053053013,0.10796498635215564,0.10796498635215564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841379053053013,1.5279117698558864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841379053053013,0.0,0.0,0.0,0.0,0.03879106841727476,0.14323555898443122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plasticity (physics),0.15378872824282475,0.0,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.2551674514435438,0.12039436246532688,0.1757125515898146,0.2551674514435438,0.12039436246532688,0.07345729662768685,0.1757125515898146,0.12039436246532688,0.2551674514435438,0.3879106841727477,0.07580846696032706,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,1.3103084541419687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric charge,0.2704518280746804,0.0,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.2551674514435438,0.12039436246532688,0.1757125515898146,0.2551674514435438,0.12039436246532688,0.07345729662768685,0.1757125515898146,0.12039436246532688,0.2551674514435438,0.3879106841727477,0.2704518280746804,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.495792388053718,0.0,0.0,0.0,0.0,0.05766239899865167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05766239899865167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Strength of materials,0.18914855102959535,0.13382479877352013,0.3879106841727477,0.3282321173769403,0.3879106841727477,1.0,0.2551674514435438,0.18914855102959535,0.18914855102959535,0.2551674514435438,0.18914855102959535,0.18914855102959535,0.18914855102959535,0.12039436246532688,0.2551674514435438,0.3879106841727477,0.18914855102959535,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.5344223814793999,0.18914855102959535,0.18914855102959535,0.0,0.18914855102959535,0.1256314437465699,0.0,0.0,0.0,0.18914855102959535,0.18914855102959535,0.0,0.18914855102959535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2077748406702051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344223814793999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electrical polarity,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
