concept,Tension (physics),Physics,Length,Physical quantity,Temperature,Metre,Hertz,Kilogram,Motion,Position (vector),Inertial frame of reference,Non-inertial reference frame,Frame of reference,Displacement (vector),Distance,Speed,Velocity,Acceleration,Equations of motion,Le Sage's theory of gravitation,Gravity,Gravity of Earth,Planet,Mass,Gravitational acceleration,Gravitational field,Field (physics),Free fall,Friction,Potential energy,Kinetic energy,Mechanical energy,Motion graphs and derivatives,Transmission medium,Amplitude,Wave,Transverse wave,Crest (physics),Wavelength,Frequency,Standing wave,Geometrical optics,Light,Ray (optics),Reflection (physics),Mirror image,Angle of incidence,Specular reflection,Refraction,Refractive index,Snell's law,Virtual image,Real image,Plane mirror,Curved mirror,Magnification,Total internal reflection,Magnetism,Magnetic field,Magnet,Electrical polarity,Compass,Electrostatics,Electric charge,Coulomb,Electrical conductor,Electroscope,Voltage,Ohm's law,Electromotive force,Electric current,Series and parallel circuits,Electrical resistance and conductance,Ohm,Voltmeter,Ammeter,Ohmmeter,Euclidean vector,Phase velocity,Scalar (mathematics),Direction (geometry),Scalar multiplication,Contact force,Force,Normal force,Free body diagram,Resultant force,Newton's laws of motion,Newton's law of universal gravitation,Gravitational constant,Lever,Torque,Tangential and normal components,Crystallinity,Telescope,Refracting telescope,Optical microscope,Compression (physics),Rarefaction,Sound,Pitch (music),Musical tone,Sound intensity,Intensity (physics),Resonance (particle physics),Coulomb's law,Electric field,Field line,Electric potential energy,Electric potential,Dielectric,Joule,Insulator (electricity),Projectile motion,Collision,Elasticity (physics),Elastic collision,Inelastic collision,Relative velocity,Deformation (engineering),Hooke's law,Creep (deformation),Plasticity (physics),Fracture,Fatigue (material),Strength of materials,Hardness,Stiffness,Work (physics),Energy,Power (physics),Doppler effect,Color,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Interference (wave propagation),Diffraction,Sonic boom,Shock wave,Electron,Capacitance,Capacitor,Electromagnetic radiation,Electromagnetic spectrum,Scattering,Energy level,Photoelectric effect,Emission spectrum,Absorption spectroscopy,Laser
Ohm's law,0.0,0.40128503885507794,0.20064251942753897,0.6922268115445744,0.0,1.297610302256178,0.0,3.118781962788033,1.1150421606487773,1.9007562404331912,0.0,0.0,0.042301391030415886,0.007731440158458503,0.2486684182745882,0.011187980825095006,0.0,0.0,0.0,0.0,0.6177502823861468,0.0,0.0,1.0592109345295206,0.0,0.0,0.1734137027889726,0.0,0.0,1.8819611659139897,0.0,0.0,0.0,0.0,0.0,0.004870343518398788,0.0,0.0,0.0,0.0,0.0,0.0,0.004050471413578675,0.008440467043284817,0.006209459665517549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007242930254572341,0.011944926026588544,0.0,0.2703012766258847,1.5889640808225651,0.15037116459710426,0.0,0.0,1.8619141721094024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electromotive force,0.0,0.2736034355830077,0.13680171779150385,0.47197282605311897,0.0,0.8847342969928487,0.0,2.1264422473554774,0.7602560186241664,1.2959701639317214,0.0,0.0,0.028841857520738104,0.005271436471676253,0.16954664882358286,0.007628168744382959,0.0,0.0,0.0,0.0,0.421193374354191,0.0,0.0,0.722189273542855,0.0,0.0,0.11823661553793588,0.0,0.0,1.2831553403959022,0.0,0.0,0.0,0.0,0.0,0.0033206887625446286,0.0,0.0,0.0,0.0,0.0,0.0,0.002761685054712733,0.005754863893148739,0.004233722499216511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049383615372084145,0.00814426774540128,0.0,0.18429632497219414,1.08338460056084,0.10252579404348018,0.0,0.0,1.269486935529138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric current,0.0,0.017651834553742432,0.008825917276871216,0.03044985974536251,0.0,0.05707963206405475,0.0,0.13718982241003078,0.049048775395107505,2.1405157621477042,0.0,0.0,0.013172729990142382,0.008706676411863583,0.07743579705574362,0.012599221716754308,0.0,0.0,0.0,0.0,0.02717376608736716,0.0,0.0,0.046592856357603546,0.0,0.0,0.1952879366096918,0.0,0.0,0.08278421550941303,0.0,0.0,0.0,0.0,0.0,0.005484683857110787,0.0,0.0,0.0,0.0,0.0,0.0,0.004561393891790086,0.009505139250218553,0.006992714797259612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00815654634942313,0.013451647241086521,0.0,0.30439681366743326,1.7893944463452554,0.091182449790647,0.0,0.0,0.08190238293736374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Series and parallel circuits,0.0,0.015451152379703305,0.007725576189851652,0.02665362749881657,0.0,0.049963423921403335,0.0,0.12008614994368426,0.042933786874122463,1.8736542715379636,0.0,0.0,0.011530464876877377,0.007621201272360147,0.06778175357973806,0.01102845678836054,0.0,0.0,0.0,0.0,0.02378596962644354,0.0,0.0,0.04078405115316066,0.0,0.0,0.1709410802195884,0.0,0.0,0.07246337623297909,0.0,0.0,0.0,0.0,0.0,0.004800899632993138,0.0,0.0,0.0,0.0,0.0,0.0,0.00399271769012553,0.008320118483905018,0.006120921967136681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007139656796201379,0.011774609072345838,0.0,0.2664471807478223,1.5663078063471634,0.07981458934370263,0.0,0.0,0.07169148312449589,0.0,0.0,0.8753284160159686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electrical resistance and conductance,0.0,0.36334394921953617,0.02719939746101947,0.09383929305759536,1.4922559252384104,0.1759059767654369,0.0,0.4227867076338508,0.15115676876372652,1.932205967523525,0.0,0.0,0.011890791904279795,0.0078593638121214,0.06989993337910487,0.011373096062996807,0.0,0.0,0.0,0.0,0.08374314432562702,0.0,0.0,0.1435882049603691,0.0,0.0,0.17628298897645053,0.0,0.0,0.25512144636114664,0.0,0.0,0.0,0.0,0.0,0.004950927746524173,0.0,0.0,0.0,0.0,0.0,0.0,0.18356655741960784,0.00858012218652705,0.006312200778609702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073627710710826725,0.012142565605856645,0.0,0.27477365514619173,1.6152549252955122,0.08230879526069333,0.6060226971784165,0.0,0.07393184197213638,0.0,0.0,0.9026824290164676,0.2706708337678957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Voltmeter,0.0,0.4377654969328123,0.21888274846640615,0.7551565216849903,0.0,1.415574875188558,0.0,3.4023075957687636,1.2164096297986662,2.0735522622907543,0.0,0.0,0.046146972033180966,0.008434298354682004,0.2712746381177326,0.012205069991012734,0.0,0.0,0.0,0.0,0.6739093989667055,0.0,0.0,1.1555028376685679,0.0,0.0,0.18917858486069739,0.0,0.0,2.053048544633443,0.0,0.0,0.0,0.0,0.0,0.005313102020071406,0.0,0.0,0.0,0.0,0.0,0.0,0.004418696087540373,0.009207782229037982,0.006773955998746417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007901378459533464,0.013030828392642049,0.0,0.2948741199555106,1.733415360897344,0.1640412704695683,0.0,0.0,2.031179096846621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ammeter,0.0,0.04635345713910991,0.023176728569554956,0.07996088249644971,0.0,0.14989027176421002,0.0,0.3602584498310528,0.1288013606223674,5.6209628146138915,0.0,0.0,0.034591394630632134,0.02286360381708044,0.2033452607392142,0.03308537036508162,0.0,0.0,0.0,0.0,0.07135790887933062,0.0,0.0,0.12235215345948199,0.0,0.0,0.5128232406587652,0.0,0.0,0.21739012869893728,0.0,0.0,0.0,0.0,0.0,0.014402698898979414,0.0,0.0,0.0,0.0,0.0,0.0,0.01197815307037659,0.024960355451715054,0.018362765901410043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021418970388604137,0.035323827217037515,0.0,0.7993415422434669,4.69892341904149,0.2394437680311079,0.0,0.0,0.21507444937348769,0.0,0.0,2.625985248047906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohmmeter,0.0,0.3291827959773151,0.0841856724870793,0.2904448160326886,1.3519558502043254,0.5444518750725224,0.0,1.3085798445264476,0.46784985761487163,1.8725300819813901,0.0,0.0,0.017748835397377295,0.007616628563825237,0.10433639927605101,0.0110218397319831,0.0,0.0,0.0,0.0,0.2591959226795022,0.0,0.0,0.4444241683340647,0.0,0.0,0.17083851584573806,0.0,0.0,0.7896340556282475,0.0,0.0,0.0,0.0,0.0,0.004798019100916567,0.0,0.0,0.0,0.0,0.0,0.0,0.1663078544423655,0.00831512642616462,0.00611724942377765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007135373013579508,0.011767544325795238,0.0,0.26628731286689816,1.5653680241765553,0.07976670071816194,0.5490451851789876,0.0,0.7812227295563927,0.0,0.0,0.8748032203708566,0.24522269337528374,0.9059812243589048,0.3331333338681793,0.0,0.3331333338681793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Euclidean vector,0.0,0.2664520496511533,0.3806457852159334,0.32670641004036144,0.0,0.16240402820563812,0.0,0.0,0.1395544858064243,0.8457252929821916,0.0,0.0,0.1546306069090907,0.9089948935550444,0.02996431957781827,0.03900285090946702,0.18914855102959535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7039295575983708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008751594854204403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359934745238277,0.0,0.22645778262566346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phase velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scalar (mathematics),0.0,0.4679908917392563,0.6685584167703663,0.5738204092327126,0.0,0.2852430900100413,0.0,0.0,0.24511062438539286,1.4854144846975714,0.0,0.0,0.2715900129584705,1.5965399079429234,0.052628713713940574,0.14486773194944896,0.35127588048353425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236367375718762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015371120940229095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6321819727509617,0.0,0.39774578492089363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.756379402417671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direction (geometry),0.0,0.5459893736957991,0.7799848195654274,0.6694571441048316,0.0,0.3327836050117149,0.0,0.0,0.28596239511629173,1.7329835654805004,0.0,0.0,0.3168550151182157,1.8626298926000777,0.06140016599959735,0.07992110463511443,0.387586055529784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0335742775064043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025282385134368274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0398114862439112,0.0,0.6542113720296944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0491093028206167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scalar multiplication,0.0,0.6755812526018427,0.9651160751454898,0.8283543925336183,0.0,0.4117705866642602,0.0,0.0,0.35383625102807353,2.1443113443413377,0.0,0.0,0.39206130800268163,2.3047295361420295,0.07597364171244897,0.20912783889504732,0.5070940557494927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7847924716225199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022189408644474506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9126038488401915,0.0,0.5741769772384234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5354702787474634,0.0,1.4435777800954437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Contact force,0.0,0.29458253026212183,0.4208321860887455,0.4203680556111423,0.0,0.7879988330461997,0.0,0.0,0.6771308148993745,0.9350121233428085,0.0,0.0,0.1709556203410136,1.0049613658043557,0.03312778074093652,0.043120548419085365,0.20911777121122657,0.0,0.0,0.0,0.3751407497211294,0.0,0.0,0.0,0.0,0.0,1.4673363184957289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013640831383823257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7502814994422587,0.0,0.35297251298911947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1055742699213524,0.0,0.0,0.5395389442620362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Force,0.0,0.21185729916111498,0.3026532845158786,0.28216485924583523,0.0,0.5289307235515586,0.0,0.36322144248190075,0.4545124647954706,0.6724402256917458,0.0,0.0,0.12294753517675634,0.7227461877360092,0.03378996044587455,0.031011353315095636,0.1503929176519095,0.0,0.0,0.0,0.2518068046073334,0.0,0.0,0.12335845471816413,0.0,0.0,0.7890768114400344,0.0,0.2951478438703663,0.014753518993626404,0.0,0.0,0.0,0.0,0.0,0.0023933020338964012,0.0,0.0,0.0,0.0,0.0,0.0,0.009810186954119464,0.004147671897355281,0.003051347895839321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403472418558601,0.005869773999755807,0.2538500949579284,0.13282689253225566,0.11690458975069105,0.07744262858931662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951047831626165,0.0,0.0,0.3880245832021493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal force,0.0,0.21185729916111498,0.3026532845158786,0.28216485924583523,0.0,0.5289307235515586,0.0,0.36322144248190075,0.4545124647954706,0.6724402256917458,0.0,0.0,0.12294753517675634,0.7227461877360092,0.03378996044587455,0.031011353315095636,0.1503929176519095,0.0,0.0,0.0,0.2518068046073334,0.0,0.0,0.12335845471816413,0.0,0.0,0.7890768114400344,0.0,0.2951478438703663,0.014753518993626404,0.0,0.0,0.0,0.0,0.0,0.0023933020338964012,0.0,0.0,0.0,0.0,0.0,0.0,0.009810186954119464,0.004147671897355281,0.003051347895839321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403472418558601,0.005869773999755807,0.2538500949579284,0.13282689253225566,0.11690458975069105,0.07744262858931662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951047831626165,0.0,0.0,0.3880245832021493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Free body diagram,0.0,0.4193414575631294,0.5990592250901849,0.5585052949214661,0.0,1.0469433030737967,0.0,0.7189452981400928,0.8996429210730059,1.3309999961399126,0.0,0.0,0.243357197552144,1.430573508741497,0.06688243133694328,0.06138257285281324,0.29768143719873674,0.0,0.0,0.0,0.4984158340848623,0.0,0.0,0.24417055446794264,0.0,0.0,1.5618655649286395,0.0,0.5842032704810914,0.029202497074540965,0.0,0.0,0.0,0.0,0.0,0.0047372017261472065,0.0,0.0,0.0,0.0,0.0,0.0,0.019417872844582726,0.008209727896171677,0.00603971012204947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798616392991094,0.011618384612521017,0.5024602373564794,0.2629119833898108,0.2313960446771914,0.1532866928765448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5737970794825684,0.0,0.0,0.7680395952115503,0.0,0.0,1.9793580831228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
