,Unnamed: 0,topic_a,topic_b,relation,tfidf_score
1693,1693,Free fall,Gravity,1,0.2387259316407187
1694,1694,Temperature,Electromagnetic spectrum,0,0.0
1695,1695,Amplitude,Equations of motion,0,0.0
1696,1696,Electromagnetic spectrum,Magnet,1,0.03464771923472587
1697,1697,Refraction,Total internal reflection,0,0.0
1698,1698,Distance,Velocity,0,0.0
1699,1699,Displacement (vector),Length,0,0.027625747702766226
1700,1700,Photoelectric effect,Wave,0,0.1277860644374602
1701,1701,Distance,Gravitational field,0,0.0
1702,1702,Angle of incidence,Refraction,0,0.0
1703,1703,Electric current,Electromotive force,0,0.0
1704,1704,Reflection (physics),Specular reflection,0,0.0
1705,1705,Acceleration,Speed,1,0.2433777896750742
1706,1706,Mass,Kinetic energy,0,0.0
1707,1707,Kinetic energy,Mass,1,0.22512917986064954
1708,1708,Electric potential energy,Motion,1,0.07499250543316664
1709,1709,Ohm's law,Electrical resistance and conductance,0,0.0
1710,1710,Doppler effect,Distance,1,0.04711284101774209
1711,1711,Light,Electromagnetic radiation,0,0.0
1712,1712,Electric potential energy,Electric field,1,0.3758280292579328
1713,1713,Torque,Physics,1,0.2096707287815648
1714,1714,Hertz,Electromagnetic spectrum,0,0.0
1715,1715,Motion,Equations of motion,0,0.0
1716,1716,Mass,Gravitational field,0,0.0
1717,1717,Electric field,Euclidean vector,0,0.2792429857017849
1718,1718,Work (physics),Distance,1,0.02733587049204473
1719,1719,Magnetic field,Euclidean vector,0,0.0
1720,1720,Wave,Distance,0,0.0665294373919793
1721,1721,Energy,Shock wave,0,0.0
1722,1722,Newton's laws of motion,Physics,1,0.2284687941206016
1723,1723,Real image,Ray (optics),0,0.0
1724,1724,Newton's law of universal gravitation,Telescope,0,0.0
1725,1725,Lever,Force,1,0.7315019002845328
1726,1726,Distance,Relative velocity,0,0.0
1727,1727,Gravitational field,Kilogram,0,6.6287913252946895
1728,1728,Displacement (vector),Electric potential,0,0.0
1729,1729,Physics,Electromotive force,0,0.0
1730,1730,Standing wave,Energy level,0,0.0
1731,1731,Refractive index,Angle of incidence,1,0.18138138590111785
1732,1732,Joule,Metre,0,0.0
1733,1733,Magnet,Energy,0,0.0
1734,1734,Fracture,Creep (deformation),0,0.0
1735,1735,Le Sage's theory of gravitation,Gravity,1,0.0
1736,1736,Insulator (electricity),Velocity,0,0.0
1737,1737,Inertial frame of reference,Length,0,0.1623977561390415
1738,1738,Intensity (physics),Metre,0,0.2855584300400403
1739,1739,Physics,Work (physics),0,0.0
1740,1740,Projectile motion,Displacement (vector),1,0.0
1741,1741,Inelastic collision,Le Sage's theory of gravitation,0,0.0
1742,1742,Energy,Force,0,0.5504161164470912
1743,1743,Position (vector),Electrostatics,0,0.0
1744,1744,Field line,Field (physics),0,0.4609427834755193
1745,1745,Intensity (physics),Kinetic energy,0,0.0
1746,1746,Lever,Torque,0,0.0
1747,1747,Euclidean vector,Length,0,0.3806457852159334
1748,1748,Dispersion (optics),Distance,0,0.03905441589189877
1749,1749,Electrical conductor,Dielectric,0,0.0
1750,1750,Gravity,Projectile motion,0,0.0
1751,1751,Mass,Inertial frame of reference,0,0.0
1752,1752,Interference (wave propagation),Amplitude,1,0.0
1753,1753,Mechanical energy,Work (physics),1,0.0
1754,1754,Series and parallel circuits,Electrical resistance and conductance,1,0.0
1755,1755,Compass,Direction (geometry),0,0.0
1756,1756,Fatigue (material),Force,1,1.7858483422802889
1757,1757,Free fall,Mass,1,2.2334366967590484
1758,1758,Mechanical energy,Potential energy,1,0.6047323173004956
1759,1759,Euclidean vector,Acceleration,0,0.0
1760,1760,Magnet,Electric current,0,0.0
1761,1761,Tension (physics),Velocity,0,0.0
1762,1762,Distance,Mechanical energy,0,0.0
1763,1763,Magnet,Emission spectrum,0,0.0
1764,1764,Tension (physics),Length,0,0.0
1765,1765,Gravitational constant,Distance,1,0.0
1766,1766,Magnetism,Velocity,0,0.0
1767,1767,Elasticity (physics),Field (physics),0,1.5618655649286397
1768,1768,Force,Deformation (engineering),0,0.0
1769,1769,Work (physics),Mass,0,0.08139018482264755
1770,1770,Magnetic field,Distance,0,0.0
1771,1771,Electric potential energy,Position (vector),1,1.0683432873688898
1772,1772,Ray (optics),Geometrical optics,0,0.0
1773,1773,Electromagnetic spectrum,Physics,1,0.6782420385431341
1774,1774,Physics,Kinetic energy,0,0.0
1775,1775,Wave,Diffraction,0,0.0
1776,1776,Magnetism,Metre,0,0.0
1777,1777,Motion,Snell's law,0,0.0
1778,1778,Gravitational acceleration,Free fall,0,0.0
1779,1779,Velocity,Distance,1,0.10387630786977
1780,1780,Wavelength,Electromagnetic spectrum,0,0.0
1781,1781,Wavelength,Light,0,0.0
1782,1782,Frequency,Standing wave,0,0.0
1783,1783,Geometrical optics,Ray (optics),1,0.0
1784,1784,Creep (deformation),Physics,1,0.26208841097695595
1785,1785,Physics,Energy level,0,0.0
1786,1786,Dielectric,Magnet,0,0.09814147828582663
1787,1787,Gravity,Le Sage's theory of gravitation,0,0.0
1788,1788,Motion,Planet,0,0.0
1789,1789,Electromagnetic radiation,Power (physics),0,0.0
1790,1790,Electric field,Reflection (physics),0,0.01160459690003348
1791,1791,Refracting telescope,Telescope,1,1.4550344638905544
1792,1792,Electron,Electric field,0,0.0
1793,1793,Wave,Mirror image,0,0.0
1794,1794,Magnet,Electromotive force,0,0.0
1795,1795,Force,Distance,0,0.03378996044587455
1796,1796,Projectile motion,Distance,1,0.0
1797,1797,Ohm,Ohm's law,0,0.0
1798,1798,Speed,Metre,0,0.3316644978403631
1799,1799,Newton's law of universal gravitation,Force,1,0.5163542825537878
1800,1800,Coulomb's law,Electrostatics,0,0.36821632233625307
1801,1801,Inelastic collision,Mechanical energy,0,0.0
1802,1802,Distance,Refractive index,0,0.0
1803,1803,Physics,Inertial frame of reference,0,0.0
1804,1804,Magnet,Torque,0,0.0
1805,1805,Physics,Free fall,0,0.0
1806,1806,Amplitude,Field (physics),0,0.0
1807,1807,Friction,Gravitational acceleration,0,0.0
1808,1808,Interference (wave propagation),Metre,0,0.2283603799269847
1809,1809,Amplitude,Displacement (vector),0,1.0503940992191625
1810,1810,Refractive index,Ray (optics),0,0.29693447798811945
1811,1811,Distance,Speed,0,0.0
1812,1812,Mirror image,Geometrical optics,0,0.06252345828685489
1813,1813,Force,Contact force,0,0.0
1814,1814,Electric current,Dielectric,0,0.0
1815,1815,Refraction,Dispersion (optics),0,0.0
1816,1816,Wave,Amplitude,0,0.0
1817,1817,Mirror image,Wave,1,0.0
1818,1818,Gravitational field,Physics,1,0.0
1819,1819,Potential energy,Displacement (vector),1,0.0
1820,1820,Mechanical energy,Kinetic energy,1,0.0
1821,1821,Plasticity (physics),Deformation (engineering),1,0.4040151314522777
1822,1822,Position (vector),Velocity,0,0.0
1823,1823,Optical microscope,Light,1,1.2943483190691505
1824,1824,Mass,Inelastic collision,0,0.0
1825,1825,Refractive index,Distance,1,0.11088239565329884
1826,1826,Deformation (engineering),Hooke's law,0,0.0
1827,1827,Speed,Acceleration,0,0.0
1828,1828,Electric field,Electromagnetic spectrum,0,0.0
1829,1829,Virtual image,Mirror image,0,0.0
1830,1830,Tension (physics),Transverse wave,0,0.0
1831,1831,Field (physics),Coulomb,0,0.0
1832,1832,Electric potential,Coulomb,0,0.08565624071242597
1833,1833,Elastic collision,Mechanical energy,0,0.0
1834,1834,Force,Hooke's law,0,0.0
1835,1835,Friction,Le Sage's theory of gravitation,0,0.0
1836,1836,Physics,Fatigue (material),0,0.0
1837,1837,Elasticity (physics),Distance,0,0.06688243133694327
1838,1838,Dispersion (optics),Geometrical optics,0,0.0470912406595676
1839,1839,Standing wave,Hertz,0,0.0
1840,1840,Magnet,Potential energy,0,0.0
1841,1841,Light,Laser,0,0.0
1842,1842,Velocity,Intensity (physics),0,0.0
1843,1843,Electromotive force,Electric field,1,0.0
1844,1844,Work (physics),Physics,1,0.18088400981007485
1845,1845,Electromagnetic radiation,Force,1,0.1654738839052448
1846,1846,Energy,Electric potential,0,0.0
1847,1847,Velocity,Wavelength,0,0.0
1848,1848,Gravity,Newton's law of universal gravitation,0,0.0
1849,1849,Temperature,Mass,0,0.0
1850,1850,Wavelength,Wave,1,0.3210516332408717
1851,1851,Mass,Length,0,0.0
1852,1852,Plasticity (physics),Force,1,3.0462027675085483
1853,1853,Potential energy,Electrostatics,0,0.0
1854,1854,Compass,Force,0,0.0
1855,1855,Emission spectrum,Physics,1,2.381755330820871
1856,1856,Newton's laws of motion,Gravitational field,0,0.013428057737854191
1857,1857,Plasticity (physics),Strength of materials,0,0.0
1858,1858,Electromotive force,Work (physics),0,0.0
1859,1859,Magnetic field,Wavelength,0,0.0
1860,1860,Physics,Total internal reflection,0,0.0
1861,1861,Electric potential,Position (vector),1,1.082731749151636
1862,1862,Distance,Motion graphs and derivatives,0,0.0
1863,1863,Intensity (physics),Amplitude,0,0.4460985421548172
1864,1864,Equations of motion,Distance,1,0.19476807725581874
1865,1865,Specular reflection,Total internal reflection,0,0.0
1866,1866,Light,Refraction,0,0.0
1867,1867,Shock wave,Motion,1,0.16017525721284542
1868,1868,Physics,Interference (wave propagation),0,0.0
1869,1869,Electromagnetic spectrum,Electron,1,0.0
1870,1870,Mechanical energy,Euclidean vector,1,0.0
1871,1871,Refracting telescope,Physics,1,1.118106227094235
1872,1872,Acceleration,Euclidean vector,1,0.0
1873,1873,Electromotive force,Magnetism,0,0.0
1874,1874,Electric field,Insulator (electricity),0,0.0
1875,1875,Magnetism,Magnet,1,0.0
1876,1876,Electromagnetic radiation,Wavelength,0,0.22156241356974546
1877,1877,Potential energy,Coulomb,0,0.0
1878,1878,Amplitude,Electromagnetic radiation,0,0.0
1879,1879,Physics,Absorption spectroscopy,0,0.0
1880,1880,Geometrical optics,Light,1,0.0
1881,1881,Force,Newton's law of universal gravitation,0,0.0
1882,1882,Plasticity (physics),Fracture,0,0.0
1883,1883,Plane mirror,Real image,0,0.0
1884,1884,Speed,Hertz,0,0.0
1885,1885,Motion,Shock wave,0,0.0
1886,1886,Electric field,Gravitational field,0,0.0
1887,1887,Force,Gravitational constant,0,0.0
1888,1888,Fatigue (material),Elasticity (physics),1,0.6292635062487858
1889,1889,Photoelectric effect,Wavelength,0,0.07878984737082577
1890,1890,Elastic collision,Relative velocity,1,0.0
1891,1891,Physics,Mechanical energy,0,0.0
1892,1892,Stiffness,Creep (deformation),0,0.0
1893,1893,Elasticity (physics),Displacement (vector),0,1.4305735087414968
1894,1894,Amplitude,Sound intensity,0,0.0
1895,1895,Hooke's law,Potential energy,0,0.0
1896,1896,Electron,Doppler effect,0,0.0
1897,1897,Electric field,Field line,0,0.0
1898,1898,Geometrical optics,Refraction,0,0.0
1899,1899,Snell's law,Physics,1,1.6305715811790926
1900,1900,Force,Newton's laws of motion,0,0.0
1901,1901,Wavelength,Physics,1,0.1799416439202594
1902,1902,Electric field,Metre,0,0.1457086040360439
1903,1903,Electromotive force,Electric current,1,0.0
1904,1904,Total internal reflection,Angle of incidence,1,0.8314482650803167
1905,1905,Gravity of Earth,Gravitational acceleration,0,0.0
1906,1906,Standing wave,Laser,0,0.0
1907,1907,Telescope,Dispersion (optics),0,0.0
1908,1908,Emission spectrum,Electric field,1,0.014215061161312373
1909,1909,Friction,Electrical resistance and conductance,0,0.0
1910,1910,Energy,Coulomb,0,0.042625670875586136
1911,1911,Electric potential energy,Physics,1,0.033799437136701034
1912,1912,Physics,Power (physics),0,0.0
1913,1913,Diffraction,Plane mirror,0,0.01602814857566551
1914,1914,Motion,Kinetic energy,0,0.0
1915,1915,Physics,Intensity (physics),0,0.0
1916,1916,Electromagnetic radiation,Scattering,0,0.0
1917,1917,Speed,Force,0,0.0
1918,1918,Hooke's law,Displacement (vector),0,0.0
1919,1919,Snell's law,Distance,1,0.16659149278888072
1920,1920,Real image,Optical microscope,0,0.0
1921,1921,Electric current,Electrical conductor,0,0.0
1922,1922,Electric current,Field (physics),0,0.1952879366096918
1923,1923,Snell's law,Angle of incidence,1,0.530481314960098
1924,1924,Mechanical energy,Force,1,0.0
1925,1925,Work (physics),Euclidean vector,1,0.6788613938113568
1926,1926,Stiffness,Length,0,0.0
1927,1927,Mass,Frequency,0,0.0
1928,1928,Position (vector),Length,0,0.0
1929,1929,Mass,Equations of motion,0,0.0
1930,1930,Contact force,Physics,1,0.29458253026212183
1931,1931,Le Sage's theory of gravitation,Coulomb,0,0.0
1932,1932,Dispersion (optics),Color,1,0.27910722336945953
1933,1933,Standing wave,Wave,1,1.2108233025084305
1934,1934,Magnet,Magnetic field,0,0.0
1935,1935,Force,Collision,0,0.0
1936,1936,Energy,Inelastic collision,0,0.0
1937,1937,Temperature,Fatigue (material),0,0.0
1938,1938,Relative velocity,Doppler effect,0,0.0
1939,1939,Curved mirror,Plane mirror,0,0.24250574398175906
1940,1940,Physics,Refracting telescope,0,0.0
1941,1941,Physics,Scattering,0,0.0
1942,1942,Acceleration,Mass,0,0.0
1943,1943,Gravitational acceleration,Mass,1,0.9005167194425981
1944,1944,Capacitance,Dielectric,0,0.0
1945,1945,Specular reflection,Reflection (physics),1,1.2507176658924974
1946,1946,Energy,Metre,0,0.29113199472679885
1947,1947,Mechanical energy,Energy level,0,0.0
1948,1948,Dielectric,Field (physics),1,0.2897354638988979
1949,1949,Voltage,Capacitance,0,0.0
1950,1950,Electromotive force,Coulomb's law,1,0.0
1951,1951,Lever,Physics,1,0.15497401692550436
1952,1952,Motion graphs and derivatives,Velocity,1,0.8196437211282466
1953,1953,Interference (wave propagation),Wavelength,1,0.0
1954,1954,Electric potential,Physics,1,0.06632810559588066
1955,1955,Electromagnetic spectrum,Light,1,0.3426575738499346
1956,1956,Stiffness,Force,1,0.0
1957,1957,Mass,Le Sage's theory of gravitation,0,0.0
1958,1958,Magnetic field,Length,0,0.0
1959,1959,Voltage,Series and parallel circuits,0,0.0
1960,1960,Physics,Velocity,0,0.0
1961,1961,Magnetic field,Work (physics),0,0.0
