,Unnamed: 0,topic_a,topic_b,relation,tfidf_score,wiki_tfidf_score
1258,1258,Electron,Optical microscope,0,0.6380898733574351,0.6380898733574351
1259,1259,Wave,Potential energy,0,0.11529827246263474,0.0
1260,1260,Rarefaction,Physics,1,1.0,0.0
1261,1261,Physics,Standing wave,0,0.0,0.0
1262,1262,Electric field,Dielectric,0,0.053770797701070766,0.053770797701070766
1263,1263,Hooke's law,Force,1,0.3276164664365852,0.3276164664365852
1264,1264,Power (physics),Length,0,0.06766704042684289,0.06766704042684289
1265,1265,Speed,Displacement (vector),0,0.18080582736865355,0.0
1266,1266,Reflection (physics),Light,1,0.137746953289387,0.137746953289387
1267,1267,Laser,Dispersion (optics),0,0.0,0.0
1268,1268,Acceleration,Newton's laws of motion,0,0.10871753628884837,0.10871753628884837
1269,1269,Series and parallel circuits,Voltage,1,0.155201936746008,0.155201936746008
1270,1270,Angle of incidence,Refractive index,0,0.0,0.0
1271,1271,Coulomb's law,Electromotive force,0,0.08534035051800448,0.08534035051800448
1272,1272,Gravitational field,Normal force,0,0.08250931216190446,0.0
1273,1273,Coulomb's law,Field (physics),0,0.01806696950410376,0.0
1274,1274,Light,Ray (optics),0,0.16593940205118696,0.0
1275,1275,Contact force,Normal force,0,0.09579965100453172,0.09579965100453172
1276,1276,Electric potential,Energy,1,0.16997941287780546,0.16997941287780546
1277,1277,Hooke's law,Electric field,0,0.202350058445962,0.202350058445962
1278,1278,Distance,Gravitational acceleration,0,0.0,0.0
1279,1279,Voltage,Free fall,0,0.036017602191638416,0.0
1280,1280,Elastic collision,Velocity,1,0.18110604952049167,0.18110604952049167
1281,1281,Mechanical energy,Mass,1,0.021964068948726826,0.021964068948726826
1282,1282,Force,Metre,0,0.058333655540381814,0.058333655540381814
1283,1283,Wave,Field (physics),0,0.1199919484046136,0.0
1284,1284,Refraction,Velocity,0,0.15657197877264187,0.15657197877264187
1285,1285,Motion graphs and derivatives,Motion,1,0.3458177181867799,0.0
1286,1286,Refracting telescope,Gravity,0,0.10475356962837573,0.10475356962837573
1287,1287,Sound,Sonic boom,0,0.004943759520874807,0.004943759520874807
1288,1288,Lever,Velocity,0,0.10779920755895783,0.10779920755895783
1289,1289,Electron,Collision,0,0.04596188526032614,0.04596188526032614
1290,1290,Optical microscope,Wavelength,0,0.1052233670960595,0.1052233670960595
1291,1291,Coulomb,Electromotive force,0,0.0,0.0
1292,1292,Insulator (electricity),Electric current,1,0.035050674828640965,0.035050674828640965
1293,1293,Magnet,Wave,0,0.11529827246263474,0.11529827246263474
1294,1294,Interference (wave propagation),Distance,0,0.1408739644236381,0.1408739644236381
1295,1295,Magnetic field,Tangential and normal components,0,0.0,0.0
1296,1296,Projectile motion,Force,1,0.04200211108161349,0.04200211108161349
1297,1297,Torque,Force,1,0.3276164664365852,0.3276164664365852
1298,1298,Wave,Electric field,0,0.08999332797098179,0.08999332797098179
1299,1299,Gravitational field,Gravity of Earth,0,0.11228993489211114,0.11228993489211114
1300,1300,Friction,Energy,0,0.0,0.0
1301,1301,Joule,Mass,0,0.0,0.0
1302,1302,Electric potential energy,Distance,1,0.08534035051800448,0.08534035051800448
1303,1303,Acceleration,Length,0,0.09398200059283736,0.0
1304,1304,Field (physics),Electromagnetic radiation,0,0.0539122517117712,0.0
1305,1305,Acceleration,Gravity of Earth,0,0.08889619845625465,0.0
1306,1306,Electron,Mass,0,0.10475356962837573,0.10475356962837573
1307,1307,Dielectric,Distance,0,0.1770986981325736,0.1770986981325736
1308,1308,Electron,Telescope,0,0.5129950619651604,0.5129950619651604
1309,1309,Voltmeter,Electroscope,0,0.10434378469064527,0.0
1310,1310,Euclidean vector,Mechanical energy,0,0.04039977304689086,0.0
1311,1311,Electron,Coulomb,0,0.1795545468750705,0.1795545468750705
1312,1312,Hardness,Crystallinity,0,0.0,0.0
1313,1313,Electron,Electric current,0,0.048488835521593464,0.048488835521593464
1314,1314,Euclidean vector,Physics,0,1.0,1.0
1315,1315,Projectile motion,Acceleration,1,0.015956374927553522,0.015956374927553522
1316,1316,Euclidean vector,Potential energy,0,0.04039977304689086,0.0
1317,1317,Standing wave,Wavelength,1,0.056657169011211386,0.056657169011211386
1318,1318,Gravity of Earth,Metre,0,0.06481517282264647,0.06481517282264647
1319,1319,Series and parallel circuits,Electric current,1,0.155201936746008,0.155201936746008
1320,1320,Field line,Force,0,0.13067323447613086,0.13067323447613086
1321,1321,Energy level,Diffraction,0,0.1280032336919961,0.0
1322,1322,Electrical resistance and conductance,Ohmmeter,0,0.155201936746008,0.155201936746008
1323,1323,Speed,Gravitational acceleration,0,0.0,0.0
1324,1324,Physics,Specular reflection,0,0.0,0.0
1325,1325,Electromagnetic spectrum,Absorption spectroscopy,1,0.0,0.0
1326,1326,Work (physics),Metre,0,0.028855767746028445,0.028855767746028445
1327,1327,Electrical conductor,Electric field,0,0.15591062138868386,0.15591062138868386
1328,1328,Voltage,Electromagnetic spectrum,0,0.05304416529970495,0.0
1329,1329,Deformation (engineering),Force,1,0.3323645311675503,0.3323645311675503
1330,1330,Voltmeter,Amplitude,0,0.17218369161173372,0.0
1331,1331,Snell's law,Refracting telescope,0,0.11642531754888755,0.11642531754888755
1332,1332,Distance,Contact force,0,0.04039977304689086,0.0
1333,1333,Mechanical energy,Energy,1,0.5311856652431419,0.5311856652431419
1334,1334,Refractive index,Motion,1,0.08250931216190446,0.08250931216190446
1335,1335,Voltage,Equations of motion,0,0.007978187463776761,0.0
1336,1336,Speed,Transverse wave,0,0.0,0.0
1337,1337,Dielectric,Electric current,1,0.155201936746008,0.155201936746008
1338,1338,Tension (physics),Contact force,0,0.05572622502790037,0.0
1339,1339,Euclidean vector,Displacement (vector),0,0.1471385353758698,0.0
1340,1340,Electric current,Power (physics),0,0.04313914321727613,0.0
1341,1341,Scattering,Laser,0,0.008240979427143023,0.008240979427143023
1342,1342,Magnet,Mechanical energy,0,0.11529827246263474,0.11529827246263474
1343,1343,Free fall,Position (vector),1,0.13119982355709436,0.0
1344,1344,Magnification,Optical microscope,0,0.11642531754888755,0.11642531754888755
1345,1345,Wave,Standing wave,0,0.32211722720869584,0.32211722720869584
1346,1346,Electromagnetic radiation,Diffraction,0,0.150085389380755,0.150085389380755
1347,1347,Electron,Physics,0,1.0,1.0
1348,1348,Geometrical optics,Wavelength,0,0.0020377873288230514,0.0020377873288230514
1349,1349,Intensity (physics),Electric field,0,0.202350058445962,0.202350058445962
1350,1350,Velocity,Relative velocity,0,0.0,0.0
1351,1351,Plane mirror,Geometrical optics,0,0.02789266890328676,0.02789266890328676
1352,1352,Newton's law of universal gravitation,Planet,0,0.11529827246263474,0.11529827246263474
1353,1353,Electromagnetic radiation,Electron,1,0.11642531754888755,0.11642531754888755
1354,1354,Magnetism,Temperature,0,0.07225781327248927,0.07225781327248927
1355,1355,Acceleration,Force,1,0.04200211108161349,0.04200211108161349
1356,1356,Strength of materials,Deformation (engineering),1,0.4062358193693242,0.0
1357,1357,Physics,Force,0,0.0,0.0
1358,1358,Crest (physics),Amplitude,0,0.06749499597823637,0.06749499597823637
1359,1359,Electric current,Emission spectrum,0,0.025696872213727788,0.0
1360,1360,Energy,Work (physics),0,0.22225807614496867,0.0
1361,1361,Hardness,Plasticity (physics),1,0.0,0.0
1362,1362,Force,Gravitational acceleration,0,0.0,0.0
1363,1363,Electric potential energy,Potential energy,1,0.2308158064598433,0.2308158064598433
1364,1364,Field (physics),Electric potential,0,0.06633556835756386,0.0
1365,1365,Standing wave,Physics,1,1.0,1.0
1366,1366,Sound intensity,Intensity (physics),1,0.0,0.0
1367,1367,Relative velocity,Inertial frame of reference,0,0.08113415695920606,0.08113415695920606
1368,1368,Force,Acceleration,0,0.015956374927553522,0.015956374927553522
1369,1369,Mass,Gravity,0,0.0657200153037018,0.0657200153037018
1370,1370,Distance,Wavelength,0,0.04039977304689086,0.0
1371,1371,Refracting telescope,Wavelength,0,0.164697444150354,0.164697444150354
1372,1372,Le Sage's theory of gravitation,Distance,1,0.007582207259498564,0.007582207259498564
1373,1373,Telescope,Refracting telescope,0,0.2559957542724891,0.2559957542724891
1374,1374,Euclidean vector,Electric potential,0,0.04488863671876762,0.0
1375,1375,Energy,Kilogram,0,0.14604335349737355,0.0
1376,1376,Strength of materials,Elasticity (physics),1,0.2585696841294577,0.0
1377,1377,Gravitational acceleration,Distance,1,0.09398200059283736,0.09398200059283736
1378,1378,Elastic collision,Force,1,0.22225807614496867,0.22225807614496867
1379,1379,Electric potential,Field (physics),1,0.14453575603283006,0.0
1380,1380,Photoelectric effect,Force,0,0.1377366525559217,0.1377366525559217
1381,1381,Field (physics),Electromagnetic spectrum,0,0.05304416529970495,0.0
1382,1382,Physics,Acceleration,0,0.0,0.0
1383,1383,Ohm,Power (physics),0,0.0,0.0
1384,1384,Friction,Collision,0,0.0,0.0
1385,1385,Work (physics),Electric potential energy,0,0.009412753430553405,0.0
1386,1386,Physics,Speed,0,0.0,0.0
1387,1387,Sonic boom,Temperature,0,0.09398200059283736,0.09398200059283736
1388,1388,Magnetic field,Refractive index,0,0.11529827246263474,0.0
1389,1389,Dielectric,Refractive index,0,0.11642531754888755,0.11642531754888755
1390,1390,Magnetic field,Force,1,0.014000703693871163,0.014000703693871163
1391,1391,Field (physics),Velocity,0,0.04414459957061986,0.04414459957061986
1392,1392,Gravitational acceleration,Gravitational field,0,0.3023661586502478,0.3023661586502478
1393,1393,Euclidean vector,Electric potential energy,0,0.009412753430553405,0.0
1394,1394,Electron,Wavelength,0,0.04844982209837236,0.04844982209837236
1395,1395,Magnet,Compass,0,0.04335169537733751,0.04335169537733751
1396,1396,Magnet,Distance,0,0.0903222665906116,0.0903222665906116
1397,1397,Work (physics),Displacement (vector),1,0.2133508762950112,0.0
1398,1398,Free fall,Acceleration,1,0.015956374927553522,0.015956374927553522
1399,1399,Potential energy,Electric potential,0,0.04885667256811052,0.04885667256811052
1400,1400,Work (physics),Energy,1,0.03895361545116375,0.03895361545116375
1401,1401,Energy,Reflection (physics),0,0.1469145932553737,0.0
1402,1402,Potential energy,Kilogram,0,0.08336461104913986,0.08336461104913986
1403,1403,Refraction,Frequency,0,0.16224246582974208,0.16224246582974208
1404,1404,Motion,Work (physics),0,0.017441248817314618,0.0
1405,1405,Velocity,Force,0,0.04200211108161349,0.04200211108161349
1406,1406,Force,Electromagnetic spectrum,0,0.05304416529970495,0.05304416529970495
1407,1407,Emission spectrum,Wave,1,0.1589882127487345,0.1589882127487345
1408,1408,Acceleration,Sonic boom,0,0.004943759520874807,0.0
1409,1409,Photoelectric effect,Laser,0,0.0173455996987814,0.0173455996987814
1410,1410,Electron,Force,0,0.08999332797098179,0.08999332797098179
1411,1411,Electrical resistance and conductance,Series and parallel circuits,0,0.2649897202449685,0.2649897202449685
1412,1412,Force,Free fall,0,0.036017602191638416,0.0
1413,1413,Hooke's law,Metre,0,0.10140741236461426,0.0
1414,1414,Interference (wave propagation),Refractive index,0,0.06749499597823637,0.0
1415,1415,Work (physics),Electric potential,0,0.04885667256811052,0.0
1416,1416,Gravity of Earth,Acceleration,1,0.015956374927553522,0.015956374927553522
1417,1417,Virtual image,Light,1,0.0,0.0
1418,1418,Speed,Euclidean vector,0,0.05734494951427365,0.0
1419,1419,Motion,Displacement (vector),0,0.13009199774086047,0.0
1420,1420,Electrostatics,Field (physics),1,0.13612100311311046,0.0
1421,1421,Magnetic field,Electromagnetic radiation,0,0.0539122517117712,0.0539122517117712
1422,1422,Gravitational acceleration,Velocity,1,0.2253726582200168,0.0
1423,1423,Friction,Euclidean vector,0,0.0,0.0
1424,1424,Position (vector),Gravitational acceleration,0,0.0,0.0
1425,1425,Wave,Shock wave,0,0.004943759520874807,0.004943759520874807
1426,1426,Electron,Temperature,0,0.14097300088925602,0.14097300088925602
1427,1427,Non-inertial reference frame,Physics,1,1.0,1.0
1428,1428,Refraction,Transmission medium,0,0.0,0.0
1429,1429,Displacement (vector),Relative velocity,0,0.0,0.0
1430,1430,Transverse wave,Electromagnetic spectrum,0,0.05304416529970495,0.0
1431,1431,Mass,Force,0,0.2402520753868292,0.2402520753868292
1432,1432,Hertz,Musical tone,0,0.0,0.0
1433,1433,Refraction,Wavelength,0,0.00851253031941846,0.00851253031941846
1434,1434,Equations of motion,Euclidean vector,1,0.1806445331812232,0.1806445331812232
1435,1435,Inertial frame of reference,Motion,1,0.062410889968620036,0.062410889968620036
1436,1436,Electron,Laser,0,0.008240979427143023,0.008240979427143023
1437,1437,Energy,Electromagnetic spectrum,0,0.05304416529970495,0.0
1438,1438,Refraction,Physics,1,1.0,1.0
1439,1439,Le Sage's theory of gravitation,Physics,1,1.0,1.0
1440,1440,Mirror image,Light,1,0.18460239841413947,0.18460239841413947
1441,1441,Newton's law of universal gravitation,Field (physics),0,0.12719146530889042,0.0
1442,1442,Sound intensity,Force,1,0.22225807614496867,0.0
1443,1443,Force,Friction,0,0.07419188855040164,0.07419188855040164
1444,1444,Frequency,Hertz,0,0.04990574540960068,0.04990574540960068
1445,1445,Electric field,Electrostatics,0,0.2264953060897261,0.2264953060897261
1446,1446,Hardness,Physics,1,1.0,1.0
1447,1447,Motion,Physics,1,1.0,1.0
1448,1448,Absorption spectroscopy,Wave,1,0.1589882127487345,0.1589882127487345
1449,1449,Magnetic field,Electron,0,0.0679147685701844,0.0679147685701844
1450,1450,Potential energy,Distance,1,0.09398200059283736,0.09398200059283736
1451,1451,Torque,Metre,0,0.08264605912853434,0.08264605912853434
1452,1452,Crest (physics),Geometrical optics,0,0.029840741455089838,0.0
1453,1453,Power (physics),Sound intensity,0,0.0,0.0
1454,1454,Ammeter,Metre,0,0.09459557050847113,0.0
1455,1455,Energy level,Frequency,0,0.1290639793731454,0.1290639793731454
1456,1456,Electric potential,Work (physics),1,0.07800994925562538,0.0
1457,1457,Mass,Torque,0,0.0,0.0
1458,1458,Elastic collision,Mass,1,0.09127779903291916,0.09127779903291916
1459,1459,Equations of motion,Acceleration,1,0.015956374927553522,0.015956374927553522
1460,1460,Sonic boom,Distance,0,0.09398200059283736,0.09398200059283736
1461,1461,Absorption spectroscopy,Physics,1,1.0,1.0
1462,1462,Energy,Wave,0,0.1469145932553737,0.1469145932553737
1463,1463,Physics,Mass,0,0.0,0.0
1464,1464,Force,Electromotive force,0,0.06633556835756386,0.0
1465,1465,Photoelectric effect,Energy,1,0.3040282181554244,0.3040282181554244
1466,1466,Refractive index,Metre,0,0.09398200059283736,0.0
1467,1467,Sound intensity,Power (physics),1,0.18914855102959527,0.0
1468,1468,Emission spectrum,Coulomb's law,1,0.2104595126010915,0.0
1469,1469,Electric field,Electromotive force,0,0.06633556835756386,0.06633556835756386
1470,1470,Force,Wave,0,0.0660977165410794,0.0660977165410794
1471,1471,Force,Planet,0,0.0660977165410794,0.0660977165410794
1472,1472,Force,Gravitational field,0,0.0660977165410794,0.0660977165410794
1473,1473,Interference (wave propagation),Telescope,0,0.06749499597823637,0.06749499597823637
1474,1474,Velocity,Acceleration,0,0.015956374927553522,0.015956374927553522
1475,1475,Light,Virtual image,0,0.11642531754888755,0.0
1476,1476,Acceleration,Frame of reference,0,0.117422104587508,0.117422104587508
1477,1477,Interference (wave propagation),Physics,1,1.0,1.0
1478,1478,Electrostatics,Distance,1,0.02547310041632908,0.02547310041632908
1479,1479,Laser,Optical microscope,0,0.16737288936727907,0.0
1480,1480,Field (physics),Electric potential energy,0,0.010540994423941654,0.0
1481,1481,Speed,Free fall,0,0.036017602191638416,0.0
1482,1482,Energy,Velocity,0,0.14604335349737355,0.14604335349737355
1483,1483,Speed,Le Sage's theory of gravitation,0,0.08250931216190446,0.0
1484,1484,Frame of reference,Force,0,0.02374032365482501,0.02374032365482501
1485,1485,Electron,Light,0,0.15340976885032975,0.15340976885032975
1486,1486,Force,Intensity (physics),0,0.0,0.0
1487,1487,Force,Field (physics),0,0.07763075167608605,0.0
1488,1488,Gravity of Earth,Position (vector),1,0.0953929276492407,0.0
1489,1489,Specular reflection,Plane mirror,0,0.11642531754888755,0.11642531754888755
1490,1490,Insulator (electricity),Electrostatics,0,0.2189630705226948,0.2189630705226948
1491,1491,Acceleration,Position (vector),1,0.17001838417056306,0.0
1492,1492,Intensity (physics),Electromagnetic radiation,0,0.0539122517117712,0.0
1493,1493,Electrical resistance and conductance,Distance,0,0.1067446445943308,0.1067446445943308
1494,1494,Shock wave,Refraction,0,0.11642531754888755,0.0
1495,1495,Rarefaction,Transmission medium,0,0.0,0.0
1496,1496,Shock wave,Distance,1,0.014415010313116457,0.014415010313116457
1497,1497,Force,Electric potential energy,0,0.010540994423941654,0.0
1498,1498,Geometrical optics,Total internal reflection,0,0.04165968642641922,0.04165968642641922
1499,1499,Plasticity (physics),Physics,1,1.0,1.0
1500,1500,Electric potential energy,Work (physics),1,0.07800994925562538,0.0
1501,1501,Electrical resistance and conductance,Electric current,1,0.3772009708380236,0.3772009708380236
1502,1502,Magnetic field,Field (physics),1,0.2853654670391772,0.0
1503,1503,Pigment,Light,0,0.11478912774115582,0.11478912774115582
1504,1504,Force,Work (physics),0,0.009246868985041802,0.0
1505,1505,Motion,Non-inertial reference frame,0,0.013879848001675514,0.013879848001675514
1506,1506,Ray (optics),Virtual image,0,0.11642531754888755,0.0
1507,1507,Color,Pigment,0,0.1723067128291446,0.1723067128291446
1508,1508,Elasticity (physics),Physics,1,1.0,1.0
1509,1509,Sonic boom,Length,0,0.09398200059283736,0.09398200059283736
1510,1510,Gravitational constant,Force,1,0.0,0.0
1511,1511,Amplitude,Dispersion (optics),0,0.0,0.0
1512,1512,Motion graphs and derivatives,Position (vector),1,0.18952869055079155,0.0
1513,1513,Equations of motion,Physics,1,1.0,1.0
1514,1514,Electromagnetic radiation,Refraction,0,0.11642531754888755,0.11642531754888755
1515,1515,Light,Emission spectrum,0,0.007622927008533541,0.0
1516,1516,Magnetic field,Electromotive force,0,0.06633556835756386,0.06633556835756386
1517,1517,Sound intensity,Energy,1,0.2397145566225461,0.2397145566225461
1518,1518,Physics,Gravity of Earth,0,0.0,0.0
1519,1519,Position (vector),Mechanical energy,0,0.04039977304689086,0.0
1520,1520,Acceleration,Electron,0,0.0679147685701844,0.0
1521,1521,Distance,Electrostatics,0,0.03807464197197983,0.0
1522,1522,Motion,Gravitational acceleration,0,0.0,0.0
1523,1523,Mass,Normal force,0,0.08250931216190446,0.0
1524,1524,Electromotive force,Ohm's law,0,0.10346118896776346,0.10346118896776346
1525,1525,Voltmeter,Electric potential,0,0.07103008550286838,0.0
1526,1526,Electric potential energy,Joule,0,0.044707839334268,0.044707839334268
1527,1527,Dispersion (optics),Wavelength,0,0.0401870617405104,0.0401870617405104
1528,1528,Electric potential,Distance,1,0.09398200059283736,0.09398200059283736
1529,1529,Fracture,Light,0,0.137746953289387,0.137746953289387
1530,1530,Friction,Kinetic energy,0,0.0,0.0
1531,1531,Transverse wave,Ray (optics),0,0.054899148050117995,0.0
1532,1532,Magnetic field,Field line,0,0.07247835752589889,0.07247835752589889
1533,1533,Frame of reference,Physics,1,1.0,1.0
1534,1534,Gravitational constant,Gravity,1,0.0,0.0
1535,1535,Strength of materials,Plasticity (physics),1,0.25602105155401345,0.0
1536,1536,Physics,Torque,0,0.0,0.0
1537,1537,Newton's law of universal gravitation,Gravity,1,0.11529827246263474,0.11529827246263474
1538,1538,Photoelectric effect,Electron,1,0.3732551508410135,0.3732551508410135
1539,1539,Newton's laws of motion,Equations of motion,0,0.007978187463776761,0.007978187463776761
1540,1540,Motion,Free fall,0,0.017953896214429513,0.0
1541,1541,Electrical resistance and conductance,Voltage,1,0.193819823721089,0.193819823721089
1542,1542,Motion,Frame of reference,0,0.117422104587508,0.117422104587508
1543,1543,Light,Inertial frame of reference,0,0.08113415695920606,0.0
1544,1544,Velocity,Motion,1,0.08113415695920606,0.08113415695920606
1545,1545,Fatigue (material),Physics,1,1.0,0.0
1546,1546,Dispersion (optics),Length,0,0.09398200059283736,0.09398200059283736
1547,1547,Emission spectrum,Energy level,1,0.42015763968766495,0.42015763968766495
1548,1548,Gravitational field,Field (physics),1,0.39747332909028255,0.0
1549,1549,Force,Electromagnetic radiation,0,0.0539122517117712,0.0539122517117712
1550,1550,Velocity,Motion graphs and derivatives,0,0.1616060525809111,0.0
1551,1551,Collision,Force,1,0.02275114350254064,0.02275114350254064
1552,1552,Intensity (physics),Photoelectric effect,0,0.02652208264985248,0.0
1553,1553,Frequency,Electromagnetic spectrum,0,0.05304416529970495,0.0
1554,1554,Joule,Kinetic energy,0,0.0,0.0
1555,1555,Power (physics),Force,1,0.2593630359289633,0.2593630359289633
1556,1556,Standing wave,Interference (wave propagation),1,0.0,0.0
1557,1557,Electrical resistance and conductance,Force,0,0.19395534208637386,0.19395534208637386
1558,1558,Newton's laws of motion,Inertial frame of reference,0,0.06252345828685489,0.06252345828685489
1559,1559,Euclidean vector,Normal force,0,0.04039977304689086,0.0
1560,1560,Displacement (vector),Gravitational acceleration,0,0.0,0.0
1561,1561,Friction,Gravity,0,0.0,0.0
1562,1562,Electron,Coulomb's law,0,0.202350058445962,0.0
1563,1563,Electric field,Magnetism,0,0.008557293659336173,0.008557293659336173
1564,1564,Reflection (physics),Mirror image,0,0.0310403873492016,0.0310403873492016
1565,1565,Hooke's law,Lever,0,0.0,0.0
1566,1566,Electric potential,Kilogram,0,0.14604335349737355,0.0
1567,1567,Interference (wave propagation),Electromagnetic radiation,0,0.0539122517117712,0.0
1568,1568,Frame of reference,Mass,0,0.06144904225021864,0.06144904225021864
1569,1569,Energy level,Electron,0,0.3923964406277321,0.3923964406277321
1570,1570,Euclidean vector,Torque,0,0.0,0.0
1571,1571,Motion,Le Sage's theory of gravitation,0,0.0086727998493907,0.0
1572,1572,Telescope,Mass,0,0.08250931216190446,0.08250931216190446
1573,1573,Laser,Diffraction,0,0.150085389380755,0.150085389380755
1574,1574,Friction,Contact force,1,0.0,0.0
1575,1575,Gravity of Earth,Displacement (vector),1,0.0953929276492407,0.0
1576,1576,Refractive index,Force,0,0.08999332797098179,0.08999332797098179
1577,1577,Laser,Light,1,0.10173254449097696,0.10173254449097696
1578,1578,Speed,Newton's law of universal gravitation,0,0.027588475382975583,0.027588475382975583
1579,1579,Newton's law of universal gravitation,Distance,1,0.06524688878568499,0.06524688878568499
1580,1580,Displacement (vector),Stiffness,0,0.04039977304689086,0.0
1581,1581,Inelastic collision,Collision,1,0.19836182059719693,0.19836182059719693
1582,1582,Diffraction,Physics,1,1.0,1.0
1583,1583,Electric field,Equations of motion,0,0.007978187463776761,0.0
1584,1584,Inelastic collision,Friction,0,0.11076266501733062,0.11076266501733062
1585,1585,Velocity,Projectile motion,0,0.1616060525809111,0.0
1586,1586,Reflection (physics),Diffraction,0,0.150085389380755,0.150085389380755
1587,1587,Scattering,Light,0,0.2865657657084173,0.2865657657084173
1588,1588,Equations of motion,Position (vector),1,0.1806445331812232,0.0
1589,1589,Dielectric,Electric field,1,0.19336404253224468,0.19336404253224468
1590,1590,Temperature,Field (physics),0,0.0,0.0
1591,1591,Energy,Le Sage's theory of gravitation,0,0.08889619845625465,0.0
1592,1592,Magnet,Electromagnetic radiation,0,0.0539122517117712,0.0539122517117712
1593,1593,Electric field,Emission spectrum,0,0.008240979427143023,0.0
1594,1594,Scattering,Wave,1,0.16224246582974208,0.16224246582974208
1595,1595,Potential energy,Mechanical energy,0,0.16385523242010747,0.0
1596,1596,Electrical conductor,Electromagnetic radiation,0,0.0539122517117712,0.0539122517117712
1597,1597,Position (vector),Projectile motion,0,0.1469145932553737,0.0
1598,1598,Gravity of Earth,Potential energy,0,0.17068070103600896,0.0
1599,1599,Friction,Speed,0,0.0,0.0
1600,1600,Wave,Refraction,0,0.06749499597823637,0.06749499597823637
1601,1601,Magnetic field,Transverse wave,0,0.0,0.0
1602,1602,Friction,Dielectric,0,0.0,0.0
1603,1603,Emission spectrum,Temperature,0,0.07537749182693486,0.07537749182693486
1604,1604,Interference (wave propagation),Wave,1,0.4409270150173977,0.4409270150173977
1605,1605,Insulator (electricity),Electrical resistance and conductance,0,0.08534035051800448,0.0
1606,1606,Emission spectrum,Electromagnetic radiation,1,0.09105180289099137,0.09105180289099137
1607,1607,Work (physics),Motion,1,0.14198477467861054,0.14198477467861054
1608,1608,Mechanical energy,Motion,1,0.14198477467861054,0.14198477467861054
1609,1609,Mass,Potential energy,0,0.1066754381475056,0.1066754381475056
1610,1610,Hooke's law,Scalar (mathematics),0,0.11006876267220082,0.0
1611,1611,Frame of reference,Non-inertial reference frame,0,0.1484540264527033,0.1484540264527033
1612,1612,Kinetic energy,Energy,1,0.5992863915563654,0.5992863915563654
1613,1613,Elasticity (physics),Stiffness,0,0.11306623774040228,0.11306623774040228
1614,1614,Doppler effect,Velocity,1,0.043332122277909065,0.043332122277909065
1615,1615,Dispersion (optics),Physics,1,1.0,1.0
1616,1616,Electrostatics,Potential energy,1,0.02028860399247481,0.02028860399247481
1617,1617,Electron,Wave,0,0.013461323199908096,0.013461323199908096
1618,1618,Work (physics),Torque,0,0.0,0.0
1619,1619,Hardness,Energy,0,0.0,0.0
1620,1620,Mechanical energy,Distance,1,0.09398200059283736,0.09398200059283736
1621,1621,Displacement (vector),Gravity of Earth,0,0.04039977304689086,0.0
1622,1622,Shock wave,Mass,0,0.11529827246263474,0.11529827246263474
1623,1623,Snell's law,Refraction,1,0.6893211276125752,0.6893211276125752
1624,1624,Magnification,Reflection (physics),0,0.2374747788945221,0.0
1625,1625,Mechanical energy,Collision,0,0.04596188526032614,0.04596188526032614
1626,1626,Acceleration,Inertial frame of reference,0,0.117422104587508,0.117422104587508
1627,1627,Magnetism,Coulomb's law,0,0.2104595126010915,0.2104595126010915
1628,1628,Position (vector),Gravity of Earth,0,0.04039977304689086,0.0
1629,1629,Electron,Hertz,0,0.05386168864328854,0.05386168864328854
1630,1630,Energy,Kinetic energy,0,0.14604335349737355,0.14604335349737355
1631,1631,Magnet,Kilogram,0,0.13606477139261153,0.13606477139261153
1632,1632,Amplitude,Interference (wave propagation),0,0.0,0.0
1633,1633,Distance,Snell's law,0,0.04039977304689086,0.0
1634,1634,Sound intensity,Sound,1,0.9360684218272086,0.9360684218272086
1635,1635,Amplitude,Snell's law,0,0.054899148050117995,0.0
1636,1636,Speed,Normal force,0,0.08250931216190446,0.0
1637,1637,Scalar (mathematics),Scalar multiplication,0,0.0,0.0
1638,1638,Deformation (engineering),Physics,1,1.0,1.0
1639,1639,Tension (physics),Force,1,0.5130775120917787,0.5130775120917787
1640,1640,Electron,Angle of incidence,0,0.1850180055334412,0.1850180055334412
1641,1641,Sonic boom,Doppler effect,0,0.1512972697129779,0.1512972697129779
1642,1642,Work (physics),Force,1,0.2593630359289633,0.2593630359289633
1643,1643,Temperature,Kinetic energy,0,0.0,0.0
1644,1644,Huygens–Fresnel principle,Amplitude,1,0.18038291502181628,0.18038291502181628
1645,1645,Electron,Insulator (electricity),0,0.04152495616126011,0.0
1646,1646,Newton's law of universal gravitation,Gravitational acceleration,0,0.0,0.0
1647,1647,Interference (wave propagation),Velocity,0,0.11006876267220082,0.11006876267220082
1648,1648,Frequency,Wave,0,0.6262441662565941,0.6262441662565941
1649,1649,Joule,Capacitance,0,0.0,0.0
1650,1650,Electric potential energy,Electron,0,0.0679147685701844,0.0679147685701844
1651,1651,Velocity,Physics,1,1.0,1.0
1652,1652,Magnetism,Compass,0,0.08973674553326423,0.08973674553326423
1653,1653,Gravity,Free fall,0,0.036017602191638416,0.036017602191638416
1654,1654,Angle of incidence,Snell's law,0,0.0,0.0
1655,1655,Reflection (physics),Plane mirror,0,0.11642531754888755,0.11642531754888755
1656,1656,Refractive index,Electromagnetic spectrum,0,0.05304416529970495,0.05304416529970495
1657,1657,Magnet,Voltage,0,0.06633556835756386,0.06633556835756386
