,Unnamed: 0,topic_a,topic_b,relation,tfidf_score,wiki_tfidf_score
1351,1351,Plane mirror,Geometrical optics,0,0.02980522622284533,0.02980522622284533
1352,1352,Newton's law of universal gravitation,Planet,0,0.13618141040107096,0.13618141040107096
1353,1353,Electromagnetic radiation,Electron,1,0.10913959925317562,0.10913959925317562
1354,1354,Magnetism,Temperature,0,0.09014906328800673,0.09014906328800673
1355,1355,Acceleration,Force,1,0.0,0.0
1356,1356,Strength of materials,Deformation (engineering),1,0.0,0.0
1357,1357,Physics,Force,0,0.0,0.0
1358,1358,Crest (physics),Amplitude,0,0.07949410637436725,0.07949410637436725
1359,1359,Electric current,Emission spectrum,0,0.0,0.0
1360,1360,Energy,Work (physics),0,0.27719827474260145,0.0
1361,1361,Hardness,Plasticity (physics),1,0.0,0.0
1362,1362,Force,Gravitational acceleration,0,0.0,0.0
1363,1363,Electric potential energy,Potential energy,1,0.1857785759310933,0.1857785759310933
1364,1364,Field (physics),Electric potential,0,0.0,0.0
1365,1365,Standing wave,Physics,1,1.0,1.0
1366,1366,Sound intensity,Intensity (physics),1,0.0,0.0
1367,1367,Relative velocity,Inertial frame of reference,0,0.09936833227257064,0.09936833227257064
1368,1368,Force,Acceleration,0,0.017445636587458516,0.017445636587458516
1369,1369,Mass,Gravity,0,0.0,0.0
1370,1370,Distance,Wavelength,0,0.0,0.0
1371,1371,Refracting telescope,Wavelength,0,0.2079441541679836,0.2079441541679836
1372,1372,Le Sage's theory of gravitation,Distance,1,0.01196853464599729,0.01196853464599729
1373,1373,Telescope,Refracting telescope,0,0.0,0.0
1374,1374,Euclidean vector,Electric potential,0,0.0,0.0
1375,1375,Energy,Kilogram,0,0.15703644130611427,0.0
1376,1376,Strength of materials,Elasticity (physics),1,0.0,0.0
1377,1377,Gravitational acceleration,Distance,1,0.09014906328800673,0.09014906328800673
1378,1378,Elastic collision,Force,1,0.2626461123331274,0.2626461123331274
1379,1379,Electric potential,Field (physics),1,0.04040450465511713,0.0
1380,1380,Photoelectric effect,Force,0,0.17178391498547538,0.17178391498547538
1381,1381,Field (physics),Electromagnetic spectrum,0,0.0,0.0
1382,1382,Physics,Acceleration,0,0.0,0.0
1383,1383,Ohm,Power (physics),0,0.0,0.0
1384,1384,Friction,Collision,0,0.0,0.0
1385,1385,Work (physics),Electric potential energy,0,0.0,0.0
1386,1386,Physics,Speed,0,0.0,0.0
1387,1387,Sonic boom,Temperature,0,0.11776904648054408,0.11776904648054408
1388,1388,Magnetic field,Refractive index,0,0.0,0.0
1389,1389,Dielectric,Refractive index,0,0.0,0.0
1390,1390,Magnetic field,Force,1,0.02481942927549888,0.02481942927549888
1391,1391,Field (physics),Velocity,0,0.11645191586955328,0.11645191586955328
1392,1392,Gravitational acceleration,Gravitational field,0,0.4039977304689086,0.4039977304689086
1393,1393,Euclidean vector,Electric potential energy,0,0.0,0.0
1394,1394,Electron,Wavelength,0,0.051328029351741015,0.051328029351741015
1395,1395,Magnet,Compass,0,0.0,0.0
1396,1396,Magnet,Distance,0,0.09014906328800673,0.09014906328800673
1397,1397,Work (physics),Displacement (vector),1,0.0,0.0
1398,1398,Free fall,Acceleration,1,0.017445636587458516,0.017445636587458516
1399,1399,Potential energy,Electric potential,0,0.0,0.0
1400,1400,Work (physics),Energy,1,0.0,0.0
1401,1401,Energy,Reflection (physics),0,0.0,0.0
1402,1402,Potential energy,Kilogram,0,0.15703644130611427,0.15703644130611427
1403,1403,Refraction,Frequency,0,0.16224246582974208,0.16224246582974208
1404,1404,Motion,Work (physics),0,0.01906909870693065,0.0
1405,1405,Velocity,Force,0,0.0,0.0
1406,1406,Force,Electromagnetic spectrum,0,0.0,0.0
1407,1407,Emission spectrum,Wave,1,0.14087662296870773,0.14087662296870773
1408,1408,Acceleration,Sonic boom,0,0.0,0.0
1409,1409,Photoelectric effect,Laser,0,0.03981205554239517,0.03981205554239517
1410,1410,Electron,Force,0,0.09936833227257064,0.09936833227257064
1411,1411,Electrical resistance and conductance,Series and parallel circuits,0,0.0,0.0
1412,1412,Force,Free fall,0,0.0,0.0
1413,1413,Hooke's law,Metre,0,0.10140741236461426,0.0
1414,1414,Interference (wave propagation),Refractive index,0,0.0,0.0
1415,1415,Work (physics),Electric potential,0,0.0,0.0
1416,1416,Gravity of Earth,Acceleration,1,0.017445636587458516,0.017445636587458516
1417,1417,Virtual image,Light,1,0.0,0.0
1418,1418,Speed,Euclidean vector,0,0.0,0.0
1419,1419,Motion,Displacement (vector),0,0.13862943611198905,0.0
1420,1420,Electrostatics,Field (physics),1,0.06558636707107775,0.0
1421,1421,Magnetic field,Electromagnetic radiation,0,0.0,0.0
1422,1422,Gravitational acceleration,Velocity,1,0.3208897237294357,0.0
1423,1423,Friction,Euclidean vector,0,0.0,0.0
1424,1424,Position (vector),Gravitational acceleration,0,0.0,0.0
1425,1425,Wave,Shock wave,0,0.0,0.0
1426,1426,Electron,Temperature,0,0.13522359493201008,0.13522359493201008
1427,1427,Non-inertial reference frame,Physics,1,1.0,1.0
1428,1428,Refraction,Transmission medium,0,0.0,0.0
1429,1429,Displacement (vector),Relative velocity,0,0.0,0.0
1430,1430,Transverse wave,Electromagnetic spectrum,0,0.0,0.0
1431,1431,Mass,Force,0,0.0,0.0
1432,1432,Hertz,Musical tone,0,0.0,0.0
1433,1433,Refraction,Wavelength,0,0.011675970640823971,0.011675970640823971
1434,1434,Equations of motion,Euclidean vector,1,0.1559581156259877,0.1559581156259877
1435,1435,Inertial frame of reference,Motion,1,0.06114974293696655,0.06114974293696655
1436,1436,Electron,Laser,0,0.03981205554239517,0.03981205554239517
1437,1437,Energy,Electromagnetic spectrum,0,0.0,0.0
1438,1438,Refraction,Physics,1,1.0,1.0
1439,1439,Le Sage's theory of gravitation,Physics,1,1.0,1.0
1440,1440,Mirror image,Light,1,0.1878319525648508,0.1878319525648508
1441,1441,Newton's law of universal gravitation,Field (physics),0,0.122946558169237,0.0
1442,1442,Sound intensity,Force,1,0.2548591832092004,0.0
1443,1443,Force,Friction,0,0.0,0.0
1444,1444,Frequency,Hertz,0,0.048269491461744925,0.048269491461744925
1445,1445,Electric field,Electrostatics,0,0.0,0.0
1446,1446,Hardness,Physics,1,1.0,1.0
1447,1447,Motion,Physics,1,1.0,1.0
1448,1448,Absorption spectroscopy,Wave,1,0.14087662296870773,0.14087662296870773
1449,1449,Magnetic field,Electron,0,0.11782115828467822,0.11782115828467822
1450,1450,Potential energy,Distance,1,0.08549917699419342,0.08549917699419342
1451,1451,Torque,Metre,0,0.0841786936768476,0.0841786936768476
1452,1452,Crest (physics),Geometrical optics,0,0.0,0.0
1453,1453,Power (physics),Sound intensity,0,0.0,0.0
1454,1454,Ammeter,Metre,0,0.09257376722367576,0.0
1455,1455,Energy level,Frequency,0,0.0,0.0
1456,1456,Electric potential,Work (physics),1,0.10464749290388772,0.0
1457,1457,Mass,Torque,0,0.0,0.0
1458,1458,Elastic collision,Mass,1,0.05845229487534553,0.05845229487534553
1459,1459,Equations of motion,Acceleration,1,0.017445636587458516,0.017445636587458516
1460,1460,Sonic boom,Distance,0,0.11776904648054408,0.11776904648054408
1461,1461,Absorption spectroscopy,Physics,1,1.0,1.0
1462,1462,Energy,Wave,0,0.0,0.0
1463,1463,Physics,Mass,0,0.0,0.0
1464,1464,Force,Electromotive force,0,0.0,0.0
1465,1465,Photoelectric effect,Energy,1,0.3196917824466285,0.3196917824466285
1466,1466,Refractive index,Metre,0,0.09014906328800673,0.0
1467,1467,Sound intensity,Power (physics),1,0.18344793778700136,0.0
1468,1468,Emission spectrum,Coulomb's law,1,0.0,0.0
1469,1469,Electric field,Electromotive force,0,0.0,0.0
1470,1470,Force,Wave,0,0.0,0.0
1471,1471,Force,Planet,0,0.0,0.0
1472,1472,Force,Gravitational field,0,0.0,0.0
1473,1473,Interference (wave propagation),Telescope,0,0.0,0.0
1474,1474,Velocity,Acceleration,0,0.0,0.0
1475,1475,Light,Virtual image,0,0.0,0.0
1476,1476,Acceleration,Frame of reference,0,0.1128432831581456,0.1128432831581456
1477,1477,Interference (wave propagation),Physics,1,1.0,1.0
1478,1478,Electrostatics,Distance,1,0.029027135750637107,0.029027135750637107
1479,1479,Laser,Optical microscope,0,0.17367272912984394,0.0
1480,1480,Field (physics),Electric potential energy,0,0.011792989930233573,0.0
1481,1481,Speed,Free fall,0,0.0,0.0
1482,1482,Energy,Velocity,0,0.14087662296870773,0.14087662296870773
1483,1483,Speed,Le Sage's theory of gravitation,0,0.0,0.0
1484,1484,Frame of reference,Force,0,0.0,0.0
1485,1485,Electron,Light,0,0.15956417356499206,0.15956417356499206
1486,1486,Force,Intensity (physics),0,0.0,0.0
1487,1487,Force,Field (physics),0,0.0,0.0
1488,1488,Gravity of Earth,Position (vector),1,0.1559581156259877,0.0
1489,1489,Specular reflection,Plane mirror,0,0.0,0.0
1490,1490,Insulator (electricity),Electrostatics,0,0.1949814008940187,0.1949814008940187
1491,1491,Acceleration,Position (vector),1,0.17001838417056306,0.0
1492,1492,Intensity (physics),Electromagnetic radiation,0,0.0,0.0
1493,1493,Electrical resistance and conductance,Distance,0,0.08549917699419342,0.08549917699419342
1494,1494,Shock wave,Refraction,0,0.10913959925317562,0.0
1495,1495,Rarefaction,Transmission medium,0,0.0,0.0
1496,1496,Shock wave,Distance,1,0.014682330292473419,0.014682330292473419
1497,1497,Force,Electric potential energy,0,0.0,0.0
1498,1498,Geometrical optics,Total internal reflection,0,0.0,0.0
1499,1499,Plasticity (physics),Physics,1,1.0,1.0
1500,1500,Electric potential energy,Work (physics),1,0.10464749290388772,0.0
1501,1501,Electrical resistance and conductance,Electric current,1,0.0,0.0
1502,1502,Magnetic field,Field (physics),1,0.4894454768449416,0.0
1503,1503,Pigment,Light,0,0.11269917153891047,0.11269917153891047
1504,1504,Force,Work (physics),0,0.011231798976595278,0.0
1505,1505,Motion,Non-inertial reference frame,0,0.0,0.0
1506,1506,Ray (optics),Virtual image,0,0.0,0.0
1507,1507,Color,Pigment,0,0.0,0.0
1508,1508,Elasticity (physics),Physics,1,1.0,1.0
1509,1509,Sonic boom,Length,0,0.11776904648054408,0.11776904648054408
1510,1510,Gravitational constant,Force,1,0.0,0.0
1511,1511,Amplitude,Dispersion (optics),0,0.0,0.0
1512,1512,Motion graphs and derivatives,Position (vector),1,0.09263822214421703,0.0
1513,1513,Equations of motion,Physics,1,1.0,1.0
1514,1514,Electromagnetic radiation,Refraction,0,0.10913959925317562,0.10913959925317562
1515,1515,Light,Emission spectrum,0,0.0,0.0
1516,1516,Magnetic field,Electromotive force,0,0.0,0.0
1517,1517,Sound intensity,Energy,1,0.2548591832092004,0.2548591832092004
1518,1518,Physics,Gravity of Earth,0,0.0,0.0
1519,1519,Position (vector),Mechanical energy,0,0.0,0.0
1520,1520,Acceleration,Electron,0,0.0,0.0
1521,1521,Distance,Electrostatics,0,0.0,0.0
1522,1522,Motion,Gravitational acceleration,0,0.0,0.0
1523,1523,Mass,Normal force,0,0.0,0.0
1524,1524,Electromotive force,Ohm's law,0,0.0,0.0
1525,1525,Voltmeter,Electric potential,0,0.08549917699419342,0.0
1526,1526,Electric potential energy,Joule,0,0.05997393081426194,0.05997393081426194
1527,1527,Dispersion (optics),Wavelength,0,0.04430881166261403,0.04430881166261403
1528,1528,Electric potential,Distance,1,0.09014906328800673,0.09014906328800673
1529,1529,Fracture,Light,0,0.040301172556480566,0.040301172556480566
1530,1530,Friction,Kinetic energy,0,0.0,0.0
1531,1531,Transverse wave,Ray (optics),0,0.0,0.0
1532,1532,Magnetic field,Field line,0,0.0,0.0
1533,1533,Frame of reference,Physics,1,1.0,1.0
1534,1534,Gravitational constant,Gravity,1,0.0,0.0
1535,1535,Strength of materials,Plasticity (physics),1,0.25602105155401345,0.0
1536,1536,Physics,Torque,0,0.0,0.0
1537,1537,Newton's law of universal gravitation,Gravity,1,0.13618141040107096,0.13618141040107096
1538,1538,Photoelectric effect,Electron,1,0.3941152195253564,0.3941152195253564
1539,1539,Newton's laws of motion,Equations of motion,0,0.008722818293729258,0.008722818293729258
1540,1540,Motion,Free fall,0,0.0,0.0
1541,1541,Electrical resistance and conductance,Voltage,1,0.0,0.0
1542,1542,Motion,Frame of reference,0,0.0,0.0
1543,1543,Light,Inertial frame of reference,0,0.0,0.0
1544,1544,Velocity,Motion,1,0.09936833227257064,0.09936833227257064
1545,1545,Fatigue (material),Physics,1,1.0,0.0
1546,1546,Dispersion (optics),Length,0,0.09014906328800673,0.09014906328800673
1547,1547,Emission spectrum,Energy level,1,0.5001876662948391,0.5001876662948391
1548,1548,Gravitational field,Field (physics),1,0.0,0.0
1549,1549,Force,Electromagnetic radiation,0,0.0,0.0
1550,1550,Velocity,Motion graphs and derivatives,0,0.0,0.0
1551,1551,Collision,Force,1,0.02991931200334112,0.02991931200334112
1552,1552,Intensity (physics),Photoelectric effect,0,0.0,0.0
1553,1553,Frequency,Electromagnetic spectrum,0,0.0,0.0
1554,1554,Joule,Kinetic energy,0,0.0,0.0
1555,1555,Power (physics),Force,1,0.2626461123331274,0.2626461123331274
1556,1556,Standing wave,Interference (wave propagation),1,0.0,0.0
1557,1557,Electrical resistance and conductance,Force,0,0.13999307246702555,0.13999307246702555
1558,1558,Newton's laws of motion,Inertial frame of reference,0,0.06982639565099559,0.06982639565099559
1559,1559,Euclidean vector,Normal force,0,0.0,0.0
1560,1560,Displacement (vector),Gravitational acceleration,0,0.0,0.0
1561,1561,Friction,Gravity,0,0.0,0.0
1562,1562,Electron,Coulomb's law,0,0.0,0.0
1563,1563,Electric field,Magnetism,0,0.0,0.0
1564,1564,Reflection (physics),Mirror image,0,0.0,0.0
1565,1565,Hooke's law,Lever,0,0.0,0.0
1566,1566,Electric potential,Kilogram,0,0.1694184030998649,0.0
1567,1567,Interference (wave propagation),Electromagnetic radiation,0,0.0,0.0
1568,1568,Frame of reference,Mass,0,0.042435647301508464,0.042435647301508464
1569,1569,Energy level,Electron,0,0.0,0.0
1570,1570,Euclidean vector,Torque,0,0.0,0.0
1571,1571,Motion,Le Sage's theory of gravitation,0,0.0,0.0
1572,1572,Telescope,Mass,0,0.07362598626043566,0.07362598626043566
1573,1573,Laser,Diffraction,0,0.0,0.0
1574,1574,Friction,Contact force,1,0.0,0.0
1575,1575,Gravity of Earth,Displacement (vector),1,0.1559581156259877,0.0
1576,1576,Refractive index,Force,0,0.09936833227257064,0.09936833227257064
1577,1577,Laser,Light,1,0.10590324159686562,0.10590324159686562
1578,1578,Speed,Newton's law of universal gravitation,0,0.0,0.0
1579,1579,Newton's law of universal gravitation,Distance,1,0.08059662160549239,0.08059662160549239
1580,1580,Displacement (vector),Stiffness,0,0.0,0.0
1581,1581,Inelastic collision,Collision,1,0.2355546619591714,0.2355546619591714
1582,1582,Diffraction,Physics,1,1.0,1.0
1583,1583,Electric field,Equations of motion,0,0.008722818293729258,0.0
1584,1584,Inelastic collision,Friction,0,0.1339788309680347,0.1339788309680347
1585,1585,Velocity,Projectile motion,0,0.0,0.0
1586,1586,Reflection (physics),Diffraction,0,0.0,0.0
1587,1587,Scattering,Light,0,0.3099227217320038,0.3099227217320038
1588,1588,Equations of motion,Position (vector),1,0.1559581156259877,0.0
1589,1589,Dielectric,Electric field,1,0.23078934108687266,0.23078934108687266
1590,1590,Temperature,Field (physics),0,0.0,0.0
1591,1591,Energy,Le Sage's theory of gravitation,0,0.0,0.0
1592,1592,Magnet,Electromagnetic radiation,0,0.0,0.0
1593,1593,Electric field,Emission spectrum,0,0.0,0.0
1594,1594,Scattering,Wave,1,0.14087662296870773,0.14087662296870773
1595,1595,Potential energy,Mechanical energy,0,0.0,0.0
1596,1596,Electrical conductor,Electromagnetic radiation,0,0.0,0.0
1597,1597,Position (vector),Projectile motion,0,0.0,0.0
1598,1598,Gravity of Earth,Potential energy,0,0.0,0.0
1599,1599,Friction,Speed,0,0.0,0.0
1600,1600,Wave,Refraction,0,0.0,0.0
1601,1601,Magnetic field,Transverse wave,0,0.0,0.0
1602,1602,Friction,Dielectric,0,0.0,0.0
1603,1603,Emission spectrum,Temperature,0,0.08973510931777957,0.08973510931777957
1604,1604,Interference (wave propagation),Wave,1,0.44955075286434576,0.44955075286434576
1605,1605,Insulator (electricity),Electrical resistance and conductance,0,0.10099943261722713,0.0
1606,1606,Emission spectrum,Electromagnetic radiation,1,0.10839500344165637,0.10839500344165637
1607,1607,Work (physics),Motion,1,0.0,0.0
1608,1608,Mechanical energy,Motion,1,0.14087662296870773,0.14087662296870773
1609,1609,Mass,Potential energy,0,0.0,0.0
1610,1610,Hooke's law,Scalar (mathematics),0,0.10140741236461426,0.0
1611,1611,Frame of reference,Non-inertial reference frame,0,0.15175300481831894,0.15175300481831894
1612,1612,Kinetic energy,Energy,1,0.9203248282554458,0.9203248282554458
1613,1613,Elasticity (physics),Stiffness,0,0.13147236946558405,0.13147236946558405
1614,1614,Doppler effect,Velocity,1,0.044294593766333136,0.044294593766333136
1615,1615,Dispersion (optics),Physics,1,1.0,1.0
1616,1616,Electrostatics,Potential energy,1,0.012970492317028232,0.012970492317028232
1617,1617,Electron,Wave,0,0.01453992534016696,0.01453992534016696
1618,1618,Work (physics),Torque,0,0.0,0.0
1619,1619,Hardness,Energy,0,0.0,0.0
1620,1620,Mechanical energy,Distance,1,0.09014906328800673,0.09014906328800673
1621,1621,Displacement (vector),Gravity of Earth,0,0.0,0.0
1622,1622,Shock wave,Mass,0,0.07362598626043566,0.07362598626043566
1623,1623,Snell's law,Refraction,1,0.0,0.0
1624,1624,Magnification,Reflection (physics),0,0.1831162477495396,0.0
1625,1625,Mechanical energy,Collision,0,0.0,0.0
1626,1626,Acceleration,Inertial frame of reference,0,0.1128432831581456,0.1128432831581456
1627,1627,Magnetism,Coulomb's law,0,0.0,0.0
1628,1628,Position (vector),Gravity of Earth,0,0.0,0.0
1629,1629,Electron,Hertz,0,0.054526647762341486,0.054526647762341486
1630,1630,Energy,Kinetic energy,0,0.0,0.0
1631,1631,Magnet,Kilogram,0,0.1694184030998649,0.1694184030998649
1632,1632,Amplitude,Interference (wave propagation),0,0.0,0.0
1633,1633,Distance,Snell's law,0,0.0,0.0
1634,1634,Sound intensity,Sound,1,0.9360684218272086,0.9360684218272086
1635,1635,Amplitude,Snell's law,0,0.0,0.0
1636,1636,Speed,Normal force,0,0.0,0.0
1637,1637,Scalar (mathematics),Scalar multiplication,0,0.0,0.0
1638,1638,Deformation (engineering),Physics,1,1.0,1.0
1639,1639,Tension (physics),Force,1,0.6232145696612179,0.6232145696612179
1640,1640,Electron,Angle of incidence,0,0.19368064665816684,0.19368064665816684
1641,1641,Sonic boom,Doppler effect,0,0.18513591224677714,0.18513591224677714
1642,1642,Work (physics),Force,1,0.0,0.0
1643,1643,Temperature,Kinetic energy,0,0.0,0.0
1644,1644,Huygens–Fresnel principle,Amplitude,1,0.1770986981325736,0.1770986981325736
1645,1645,Electron,Insulator (electricity),0,0.0,0.0
1646,1646,Newton's law of universal gravitation,Gravitational acceleration,0,0.0,0.0
1647,1647,Interference (wave propagation),Velocity,0,0.11709196016117808,0.11709196016117808
1648,1648,Frequency,Wave,0,0.5874129837427451,0.5874129837427451
1649,1649,Joule,Capacitance,0,0.0,0.0
1650,1650,Electric potential energy,Electron,0,0.0,0.0
1651,1651,Velocity,Physics,1,1.0,1.0
1652,1652,Magnetism,Compass,0,0.15389851858954814,0.15389851858954814
1653,1653,Gravity,Free fall,0,0.0,0.0
1654,1654,Angle of incidence,Snell's law,0,0.0,0.0
1655,1655,Reflection (physics),Plane mirror,0,0.0,0.0
1656,1656,Refractive index,Electromagnetic spectrum,0,0.0,0.0
1657,1657,Magnet,Voltage,0,0.0,0.0
1658,1658,Euclidean vector,Distance,0,0.004856463096741208,0.004856463096741208
1659,1659,Distance,Inertial frame of reference,0,0.0,0.0
1660,1660,Acceleration,Gravitational field,0,0.0,0.0
1661,1661,Elasticity (physics),Deformation (engineering),1,0.0,0.0
1662,1662,Wave,Refractive index,0,0.0,0.0
1663,1663,Physics,Gravitational field,0,0.0,0.0
1664,1664,Real image,Virtual image,0,0.0,0.0
1665,1665,Virtual image,Length,0,0.0,0.0
1666,1666,Electric potential energy,Capacitance,0,0.0,0.0
1667,1667,Acceleration,Equations of motion,0,0.0,0.0
1668,1668,Refraction,Temperature,0,0.09014906328800673,0.09014906328800673
1669,1669,Force,Magnetic field,0,0.0,0.0
1670,1670,Intensity (physics),Distance,0,0.09712926193482416,0.09712926193482416
1671,1671,Amplitude,Wave,0,0.10878018217458242,0.10878018217458242
1672,1672,Position (vector),Equations of motion,0,0.0,0.0
1673,1673,Physics,Hooke's law,0,0.0,0.0
1674,1674,Laser,Wavelength,0,0.06078545519544538,0.06078545519544538
1675,1675,Physics,Deformation (engineering),0,0.0,0.0
1676,1676,Acceleration,Hooke's law,0,0.0,0.0
1677,1677,Wavelength,Refractive index,0,0.0,0.0
1678,1678,Field (physics),Distance,0,0.09014906328800673,0.09014906328800673
1679,1679,Light,Snell's law,0,0.0,0.0
1680,1680,Electromagnetic radiation,Emission spectrum,0,0.0,0.0
1681,1681,Friction,Length,0,0.0,0.0
1682,1682,Elastic collision,Inertial frame of reference,0,0.1128432831581456,0.0
1683,1683,Joule,Force,0,0.0,0.0
1684,1684,Velocity,Free fall,0,0.0,0.0
1685,1685,Snell's law,Dispersion (optics),0,0.0,0.0
1686,1686,Joule,Ohm,0,0.0,0.0
1687,1687,Distance,Newton's law of universal gravitation,0,0.0,0.0
1688,1688,Telescope,Wavelength,0,0.19072167491200234,0.19072167491200234
1689,1689,Inelastic collision,Force,1,0.04550228700508128,0.04550228700508128
1690,1690,Kinetic energy,Collision,0,0.0,0.0
1691,1691,Physics,Gravity,0,0.0,0.0
1692,1692,Electric current,Equations of motion,0,0.008722818293729258,0.0
1693,1693,Free fall,Gravity,1,0.1066754381475056,0.1066754381475056
1694,1694,Temperature,Electromagnetic spectrum,0,0.0,0.0
1695,1695,Amplitude,Equations of motion,0,0.008722818293729258,0.0
1696,1696,Electromagnetic spectrum,Magnet,1,0.17278784491563454,0.17278784491563454
1697,1697,Refraction,Total internal reflection,0,0.0,0.0
1698,1698,Distance,Velocity,0,0.0,0.0
1699,1699,Displacement (vector),Length,0,0.09014906328800673,0.09014906328800673
1700,1700,Photoelectric effect,Wave,0,0.0901730457499828,0.0901730457499828
1701,1701,Distance,Gravitational field,0,0.0,0.0
1702,1702,Angle of incidence,Refraction,0,0.0,0.0
1703,1703,Electric current,Electromotive force,0,0.08549917699419342,0.08549917699419342
1704,1704,Reflection (physics),Specular reflection,0,0.0,0.0
1705,1705,Acceleration,Speed,1,0.15580446907277598,0.15580446907277598
1706,1706,Mass,Kinetic energy,0,0.0,0.0
1707,1707,Kinetic energy,Mass,1,0.06994023351544912,0.06994023351544912
1708,1708,Electric potential energy,Motion,1,0.10464749290388772,0.0
1709,1709,Ohm's law,Electrical resistance and conductance,0,0.4248321429238374,0.0
1710,1710,Doppler effect,Distance,1,0.023239516659252408,0.023239516659252408
1711,1711,Light,Electromagnetic radiation,0,0.0,0.0
1712,1712,Electric potential energy,Electric field,1,0.0,0.0
1713,1713,Torque,Physics,1,1.0,1.0
1714,1714,Hertz,Electromagnetic spectrum,0,0.0,0.0
1715,1715,Motion,Equations of motion,0,0.0,0.0
1716,1716,Mass,Gravitational field,0,0.0,0.0
1717,1717,Electric field,Euclidean vector,0,0.02317364398179551,0.0
1718,1718,Work (physics),Distance,1,0.015983296267755874,0.015983296267755874
1719,1719,Magnetic field,Euclidean vector,0,0.11645191586955328,0.0
1720,1720,Wave,Distance,0,0.07949410637436725,0.07949410637436725
1721,1721,Energy,Shock wave,0,0.0,0.0
1722,1722,Newton's laws of motion,Physics,1,1.0,1.0
1723,1723,Real image,Ray (optics),0,0.0,0.0
1724,1724,Newton's law of universal gravitation,Telescope,0,0.10913959925317562,0.10913959925317562
1725,1725,Lever,Force,1,0.20179275106601266,0.20179275106601266
1726,1726,Distance,Relative velocity,0,0.0,0.0
1727,1727,Gravitational field,Kilogram,0,0.3286809236639601,0.3286809236639601
1728,1728,Displacement (vector),Electric potential,0,0.0,0.0
1729,1729,Physics,Electromotive force,0,0.0,0.0
1730,1730,Standing wave,Energy level,0,0.04527560772496389,0.0
1731,1731,Refractive index,Angle of incidence,1,0.16224246582974208,0.16224246582974208
1732,1732,Joule,Metre,0,0.0,0.0
1733,1733,Magnet,Energy,0,0.09936833227257064,0.09936833227257064
1734,1734,Fracture,Creep (deformation),0,0.0,0.0
1735,1735,Le Sage's theory of gravitation,Gravity,1,0.060668495628913126,0.060668495628913126
1736,1736,Insulator (electricity),Velocity,0,0.14087662296870773,0.14087662296870773
1737,1737,Inertial frame of reference,Length,0,0.09014906328800673,0.09014906328800673
1738,1738,Intensity (physics),Metre,0,0.12019875105067562,0.12019875105067562
1739,1739,Physics,Work (physics),0,0.0,0.0
1740,1740,Projectile motion,Displacement (vector),1,0.1559581156259877,0.0
1741,1741,Inelastic collision,Le Sage's theory of gravitation,0,0.0,0.0
1742,1742,Energy,Force,0,0.17178391498547538,0.17178391498547538
1743,1743,Position (vector),Electrostatics,0,0.0,0.0
1744,1744,Field line,Field (physics),0,0.37649652064995504,0.37649652064995504
1745,1745,Intensity (physics),Kinetic energy,0,0.12261526381100175,0.12261526381100175
1746,1746,Lever,Torque,0,0.5119915085449782,0.5119915085449782
1747,1747,Euclidean vector,Length,0,0.062410889968620036,0.062410889968620036
1748,1748,Dispersion (optics),Distance,0,0.17278784491563454,0.17278784491563454
1749,1749,Electrical conductor,Dielectric,0,0.0,0.0
1750,1750,Gravity,Projectile motion,0,0.0,0.0
1751,1751,Mass,Inertial frame of reference,0,0.0,0.0
1752,1752,Interference (wave propagation),Amplitude,1,0.07949410637436725,0.07949410637436725
1753,1753,Mechanical energy,Work (physics),1,0.03698747594016722,0.0
1754,1754,Series and parallel circuits,Electrical resistance and conductance,1,0.17842128328082574,0.0
1755,1755,Compass,Direction (geometry),0,0.17351337894317947,0.0
1756,1756,Fatigue (material),Force,1,0.2481942927549888,0.2481942927549888
1757,1757,Free fall,Mass,1,0.18883863049171268,0.18883863049171268
1758,1758,Mechanical energy,Potential energy,1,0.17510164627988112,0.17510164627988112
1759,1759,Euclidean vector,Acceleration,0,0.0,0.0
1760,1760,Magnet,Electric current,0,0.0,0.0
1761,1761,Tension (physics),Velocity,0,0.07819142063167947,0.07819142063167947
1762,1762,Distance,Mechanical energy,0,0.0,0.0
1763,1763,Magnet,Emission spectrum,0,0.0,0.0
1764,1764,Tension (physics),Length,0,0.033982892967206725,0.033982892967206725
1765,1765,Gravitational constant,Distance,1,0.0,0.0
1766,1766,Magnetism,Velocity,0,0.11645191586955328,0.11645191586955328
1767,1767,Elasticity (physics),Field (physics),0,0.09175569326869364,0.0
1768,1768,Force,Deformation (engineering),0,0.0,0.0
1769,1769,Work (physics),Mass,0,0.0,0.0
1770,1770,Magnetic field,Distance,0,0.09014906328800673,0.09014906328800673
1771,1771,Electric potential energy,Position (vector),1,0.0939939034438885,0.0
1772,1772,Ray (optics),Geometrical optics,0,0.05496375663912434,0.05496375663912434
1773,1773,Electromagnetic spectrum,Physics,1,1.0,1.0
1774,1774,Physics,Kinetic energy,0,0.0,0.0
1775,1775,Wave,Diffraction,0,0.0,0.0
1776,1776,Magnetism,Metre,0,0.09014906328800673,0.09014906328800673
1777,1777,Motion,Snell's law,0,0.0,0.0
1778,1778,Gravitational acceleration,Free fall,0,0.3261526088665451,0.3261526088665451
1779,1779,Velocity,Distance,1,0.03156701012881785,0.03156701012881785
1780,1780,Wavelength,Electromagnetic spectrum,0,0.0,0.0
1781,1781,Wavelength,Light,0,0.026098755514274003,0.026098755514274003
1782,1782,Frequency,Standing wave,0,0.0,0.0
