concept,Length,Temperature,Physical quantity,Metre,Distance,Physics,Hertz,Joule,Kilogram,Speed,Work (physics),Light,Mass,Motion,Velocity,Displacement (vector),Position (vector),Direction (geometry),Frame of reference,Inertial frame of reference,Non-inertial reference frame,Scalar (mathematics),Euclidean vector,Acceleration,Newton's laws of motion,Equations of motion,Force,Planet,Gravity,Free fall,Friction,Gravitational field,Gravitational acceleration,Gravity of Earth,Electric potential energy,Potential energy,Energy,Tension (physics),Electrical resistance and conductance,Energy level,Kinetic energy,Mechanical energy,Le Sage's theory of gravitation,Wave,Transmission medium,Sound,Amplitude,Reflection (physics),Crest (physics),Wavelength,Frequency,Transverse wave,Motion graphs and derivatives,Standing wave,Interference (wave propagation),Ray (optics),Hardness,Geometrical optics,Optical microscope,Telescope,Specular reflection,Angle of incidence,Mirror image,Refractive index,Snell's law,Refraction,Virtual image,Real image,Magnification,Plane mirror,Curved mirror,Total internal reflection,Laser,Field (physics),Magnet,Electric field,Magnetic field,Electron,Plasticity (physics),Electric charge,Strength of materials,Electrical polarity,Compass,Magnetism,Coulomb,Insulator (electricity),Electrostatics,Electrical conductor,Electroscope,Series and parallel circuits,Power (physics),Voltage,Electric potential,Ohm's law,Electromotive force,Electric current,Ohm,Collision,Ammeter,Ohmmeter,Voltmeter,Scalar multiplication,Phase velocity,Contact force,Resultant force,Free body diagram,Normal force,Gravitational constant,Compression (physics),Tangential and normal components,Torque,Lever,Crystallinity,Stiffness,Refracting telescope,Rarefaction,Diffraction,Pitch (music),Intensity (physics),Sound intensity,Musical tone,Resonance (particle physics),Coulomb's law,Newton's law of universal gravitation,Field line,Capacitance,Capacitor,Dielectric,Color,Projectile motion,Elastic collision,Inelastic collision,Elasticity (physics),Relative velocity,Hooke's law,Fracture,Creep (deformation),Fatigue (material),Deformation (engineering),Doppler effect,Electromagnetic radiation,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Sonic boom,Shock wave,Electromagnetic spectrum,Scattering,Photoelectric effect,Emission spectrum,Absorption spectroscopy
Refraction,0.013570152457241285,0.0009254340117564322,0.0036703521919572053,0.0075345431758377995,0.3776379425603761,1.0,0.3126309520244892,0.004644815789020802,0.002356026136369485,0.31853024046671924,0.004407566860390162,0.5657492746200034,0.0012502544615195588,0.030774732731860613,0.002623811520947341,0.00481936148207087,0.008021720690983924,0.012273749417712684,3.8155082075625386e-05,0.0,0.0,5.1413180184901597e-05,0.00020148800285477178,0.0,0.0,0.0,0.0005194185442055094,0.0,0.0,0.0,0.00040018317565573293,0.00017430518359132333,0.0,0.0,0.0,0.0,0.0013874327826952349,0.0,0.0,0.0,0.0,0.0,0.0,0.038342409189703906,0.0,0.007817256633197163,0.008493080272687898,0.06751148015076583,0.0038092150939052914,0.01940547140316523,0.0,0.0,0.0,0.0,0.0,0.4480542125396958,0.0,0.1600762016383665,0.0,0.0,0.0,0.21123326080918373,0.0,0.0,0.1924151094204984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virtual image,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Real image,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnification,0.23069259177310183,0.01573237819985935,0.062395987263272494,0.1280872339892426,1.066046972539314,1.0,0.2582985317157228,0.07896186841335363,0.005396428034497945,0.2631725774009888,0.07492863662663275,1.5970728400220076,0.0028636814007491945,0.5231704564416304,0.002051540738425354,0.01850013994464743,0.13636925174672673,0.20865374010111562,0.0006486363952856317,0.0,0.0,0.0008740240631433272,0.00342529604853112,0.0,0.0,0.0,0.00883011525149366,0.0,0.0,0.0,0.00680311398614746,0.0029631881210524964,0.0,0.0,0.0,0.0,0.023586357305818994,0.0,0.0,0.0,0.0,0.0,0.0,0.6518209562249664,0.0,0.13289336276435176,0.006640682852038451,1.1476951625630192,0.022570953046747954,0.015173008737139653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7212954278522306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plane mirror,0.053281134194364484,0.0035911273329028268,0.014242724938216765,0.029237637255555008,0.6908494644739688,1.0,0.05896012068291701,0.018123427198175703,0.0012318074208832524,0.06007268729298823,0.017197714773574027,1.0349796441211083,0.0006536738705561901,0.11942070690314219,0.00023504428964443832,0.0021195544256897873,0.026264350757908592,0.047628027986017896,0.00014805999821734637,0.0,0.0,0.00019950777071942307,0.0007818699822048599,0.0,0.0,0.0,0.002015592800369146,0.0,0.0,0.0,0.0015529024457806425,0.0006763876204132777,0.0,0.0,0.0,0.0,0.0053839039036892794,0.0,0.0,0.0,0.0,0.0,0.0,0.14878691716674222,0.0,0.030334700915637853,0.0007608206624789736,0.2619768871407667,0.002585946028808959,0.0017383661916102907,0.0,0.0,0.0,0.0,0.0,0.8196687300266875,0.0,0.31177784519313284,0.0,0.0,0.16131224921632328,0.0484719743589128,0.0,0.0,0.0,0.0,0.21635336712793046,0.15453811937709316,0.1145696428260279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curved mirror,0.053281134194364484,0.0035911273329028268,0.014242724938216765,0.029237637255555008,0.6908494644739688,1.0,0.05896012068291701,0.018123427198175703,0.0012318074208832524,0.06007268729298823,0.017197714773574027,1.0349796441211083,0.0006536738705561901,0.11942070690314219,0.00023504428964443832,0.0021195544256897873,0.026264350757908592,0.047628027986017896,0.00014805999821734637,0.0,0.0,0.00019950777071942307,0.0007818699822048599,0.0,0.0,0.0,0.002015592800369146,0.0,0.0,0.0,0.0015529024457806425,0.0006763876204132777,0.0,0.0,0.0,0.0,0.0053839039036892794,0.0,0.0,0.0,0.0,0.0,0.0,0.14878691716674222,0.0,0.030334700915637853,0.0007608206624789736,0.2619768871407667,0.002585946028808959,0.0017383661916102907,0.0,0.0,0.0,0.0,0.0,0.8196687300266875,0.0,0.31177784519313284,0.0,0.0,0.16131224921632328,0.0484719743589128,0.0,0.0,0.0,0.0,0.21635336712793046,0.15453811937709316,0.1145696428260279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total internal reflection,0.051927401460490075,0.007329747395549876,0.029070418936396,0.05967610604124887,0.31999509493784434,1.0,0.20209221628515958,0.036788497072598035,0.002994601662926366,0.20590565915789955,0.034909406078928014,0.4793930175967439,0.0015891224769335164,0.24374619283980625,0.0033349673938430553,0.00612559754141428,0.030695831313403178,0.09721220712146152,0.0003022010320757623,0.0,0.0,0.0004072096105933938,0.0015958524815359906,0.0,0.0,0.0,0.004113968876467739,0.0,0.0,0.0,0.003169584813441561,0.0013805554466649577,0.0,0.0,0.0,0.0,0.010988932431994367,0.0,0.0,0.0,0.0,0.0,0.0,0.3036847255742613,0.0,0.06191529133316797,0.010795038270309617,0.5347135392891006,0.0048416618468548585,0.024665115567578427,0.0,0.0,0.0,0.0,0.0,0.37966298965316087,0.0,0.1555025958772703,0.0,0.0,0.0,0.7035360849807916,0.0,0.0,0.3364515627581285,0.6464242103236444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laser,0.04104228684580331,0.00334336637442187,0.1424041942916212,0.024317934696696436,0.17473508959119052,1.0,0.04903913240130593,0.2887866533723848,0.1223141848982967,0.04996449179108686,0.2740359447915672,0.2617752059462944,0.0649075377456854,0.09932625288837862,0.022846358853126848,0.055215926711861575,0.024261316343619603,0.08008380059342546,0.014701841936471323,0.0,0.0,0.019810426486085695,0.07763696495776923,0.0,0.0,0.0,0.2001413421322401,0.0,0.0,0.0,0.15419780207691483,0.06716293396481307,0.0,0.0,0.0,0.0,0.5346028984614515,0.0,0.0,0.3982383552954484,0.0,0.0,0.0,0.12375112611728503,0.0,0.028241833167610562,0.07395194286218487,0.07607712957365252,0.06736576550096228,0.168969592461707,0.13727389015893265,0.0,0.0,0.0,0.0,0.04328983776971623,0.0,0.16593264803977015,0.0,0.0,0.00851951629119157,0.0025599901881176563,0.0,0.0,0.0,0.0,0.011426448052489477,0.008161748608921054,0.006050860633797265,0.0,0.052813821223004036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Field (physics),0.43405446602704456,0.0,0.024280389031120737,0.06509081736842252,0.38986168926983256,1.0,0.42993372176829947,0.016228784670065884,0.8623791426474747,0.43804649185497346,0.015399847215742819,0.003836734478108297,0.4576321773228958,0.03735087473250386,0.31202280727573617,0.0467240405463357,0.2565825035580301,0.18057429525172586,0.022789225577894347,0.0,0.0,0.03070800787660069,0.12034453337554646,0.0,0.0,0.0,0.31023773844278446,0.0,0.0,0.0,0.0,0.4735339033524559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnet,0.37618053722343864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22237150308362608,0.9389863353089742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric field,0.40019206087599846,0.00030324014047783176,0.029455776014339775,0.03545663725356122,0.21236765882443948,1.0,0.23419592243755458,0.01968796486801376,0.46976003178479786,0.2386151563282061,0.018682338642126626,0.016759596308551145,0.2492839814109798,0.04531224761885596,0.1699668238884452,0.05668331224239314,0.2365654288123681,0.17481128582879835,0.027646769716182507,0.0,0.0,0.0372534476568879,0.1459960800099549,0.0,0.0,0.0,0.3763651942748209,0.0,0.0,0.0,0.00013112939535514734,0.25794605932504744,0.0,0.0,0.0,0.0,0.0004546248642078048,0.0,0.0,0.0,0.0,0.0,0.0,0.012563788883095917,0.0,0.0025615073246582493,0.0,0.02212171852850889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5447256416042838,0.027936013277105383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnetic field,0.49392227067574296,0.0,0.017721881472487905,0.04750878368843401,0.2845540340827468,1.0,0.313801992564355,0.011845139630868634,0.6294372355712973,0.3197233783257324,0.011240110967827434,0.002800373320843142,0.33401866807479974,0.02726182739719568,0.22774063464000005,0.03410315656048859,0.29197214334192073,1.2328821323199655,0.016633504266492037,0.0,0.0,0.022413301333344533,0.08783761881285047,0.0,0.0,0.0,0.2264377404303045,0.0,0.0,0.0,0.0,0.3456250926482544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7298845767987225,1.312992624023953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electron,0.6461829218717959,0.0031215207926939717,0.21676941270228953,0.02541427361437658,0.5099409606576265,1.0,0.05124999076618692,0.43959458890372577,0.03345260832406894,0.05221706864581952,0.41714087922254545,0.48231606314980774,0.017752041100478868,0.10380423335617149,0.01459793318927066,0.02681317479115793,0.03185150654639135,0.1344962326167235,0.0008840184085688076,0.0,0.0,0.0011911964344994295,0.004668293027815829,0.0,0.0,0.0,0.012034453337554644,0.0,0.0,0.0,0.0019160175174129422,0.01836888604284429,0.0,0.0,0.0,0.0,0.00664282178160323,0.0,0.0,0.0,0.0,0.0,0.0,0.12933026667183034,0.0,0.02636787584242384,0.04725241024440903,0.22771854757768162,0.021193087613363984,0.10796498635215564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399425409935619,1.5279117698558864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841379053053013,0.0,0.0,0.0,0.0,0.03879106841727476,0.14323555898443122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plasticity (physics),0.20151067076831503,0.0,0.1025497387165903,0.03862267328802477,0.1881797496585876,1.0,0.10759283294752767,0.06854328509604789,0.4338683991643579,0.10962308987430956,0.06504221601332973,0.016204687567017047,0.23023764184699091,0.15775375096935032,0.07808510028233902,0.1973419018809242,0.09933247515365866,0.5243018750621311,0.09625171678967241,0.0,0.0,0.12969718813879488,0.5082826489235465,0.0,0.0,0.0,1.3103084541419687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric charge,0.45751686959607407,0.0,0.038802603838709857,0.014860277312969817,0.25256776938179404,1.0,0.04071080165582129,0.025935297063369476,0.19688173734440856,0.04147900697946849,0.024610568221259902,0.006131503403736181,0.1044777333777276,0.05969060847488933,0.029545713620344496,0.07466990881980917,0.2704518280746804,0.19838449326675234,0.03641956851501119,0.0,0.0,0.04907461172819266,0.19232316445755818,0.0,0.0,0.0,0.495792388053718,0.0,0.0,0.0,0.0,0.027305100874498268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05766239899865167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Strength of materials,0.10769181256551422,0.025312766779838503,0.05480487558501041,0.3282321173769403,0.10056746995873968,1.0,0.05750001801393298,0.09839956061812388,0.231868983130071,0.058585032755758805,0.09337348608798687,0.04153637722575621,0.12304414886207003,0.08430713528034839,0.04173042525094538,0.10546392916887759,0.05308549792986158,0.2801986566848189,0.051439071708217474,0.0,0.0,0.06931308015631654,0.2716376237023794,0.0,0.0,0.0,0.700258164535142,0.010734693710529155,0.017706291874614904,0.0,0.052540502808776146,0.022884725158817325,0.0,0.0,0.0,0.06973798382271142,0.18215762293539786,0.0,0.18914855102959535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2077748406702051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344223814793999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electrical polarity,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
