,Unnamed: 0,topic_a,topic_b,relation,refd_equal,refd_tfidf
1331,1331,Snell's law,Refracting telescope,0,-0.375,0.0
1332,1332,Distance,Contact force,0,-0.3333333333333333,0.0
1333,1333,Mechanical energy,Energy,1,0.4628482972136223,0.0
1334,1334,Refractive index,Motion,1,-0.034482758620689655,0.0
1335,1335,Voltage,Equations of motion,0,-0.16,0.0
1336,1336,Speed,Transverse wave,0,0.037037037037037035,0.0
1337,1337,Dielectric,Electric current,1,0.4094292803970223,0.0
1338,1338,Tension (physics),Contact force,0,-0.2564102564102564,0.0
1339,1339,Euclidean vector,Displacement (vector),0,0.1156186612576065,0.0
1340,1340,Electric current,Power (physics),0,0.0913978494623656,0.0
1341,1341,Scattering,Laser,0,0.2424242424242424,0.0
1342,1342,Magnet,Mechanical energy,0,0.041666666666666664,0.0
1343,1343,Free fall,Position (vector),1,0.46616541353383456,0.0
1344,1344,Magnification,Optical microscope,0,-0.1,0.0
1345,1345,Wave,Standing wave,0,-0.45833333333333337,0.0
1346,1346,Electromagnetic radiation,Diffraction,0,-0.08720930232558138,0.0
1347,1347,Electron,Physics,0,-0.08521739130434786,0.0
1348,1348,Geometrical optics,Wavelength,0,0.3712121212121212,0.0
1349,1349,Intensity (physics),Electric field,0,0.2583333333333333,0.0
1350,1350,Velocity,Relative velocity,0,-0.36935483870967734,0.0
1351,1351,Plane mirror,Geometrical optics,0,0.20909090909090908,0.0
1352,1352,Newton's law of universal gravitation,Planet,0,-0.14655172413793105,0.0
1353,1353,Electromagnetic radiation,Electron,1,-0.00707785642062686,0.0
1354,1354,Magnetism,Temperature,0,-0.06410256410256412,0.0
1355,1355,Acceleration,Force,1,0.29393939393939394,0.0
1356,1356,Strength of materials,Deformation (engineering),1,0.25,0.0
1357,1357,Physics,Force,0,0.12,0.0
1358,1358,Crest (physics),Amplitude,0,0.1590909090909091,0.0
1359,1359,Electric current,Emission spectrum,0,-0.3333333333333333,0.0
1360,1360,Energy,Work (physics),0,-0.16842105263157903,0.0
1361,1361,Hardness,Plasticity (physics),1,0.5,0.0
1362,1362,Force,Gravitational acceleration,0,-0.7738095238095237,0.0
1363,1363,Electric potential energy,Potential energy,1,0.17857142857142855,0.0
1364,1364,Field (physics),Electric potential,0,0.22368421052631576,0.0
1365,1365,Standing wave,Physics,1,0.5433333333333333,0.0
1366,1366,Sound intensity,Intensity (physics),1,-0.1,0.0
1367,1367,Relative velocity,Inertial frame of reference,0,0.04285714285714293,0.0
1368,1368,Force,Acceleration,0,-0.29393939393939394,0.0
1369,1369,Mass,Gravity,0,-0.4714285714285714,0.0
1370,1370,Distance,Wavelength,0,0.08333333333333334,0.0
1371,1371,Refracting telescope,Wavelength,0,0.375,0.0
1372,1372,Le Sage's theory of gravitation,Distance,1,0.18181818181818182,0.0
1373,1373,Telescope,Refracting telescope,0,-0.375,0.0
1374,1374,Euclidean vector,Electric potential,0,-0.06985294117647059,0.0
1375,1375,Energy,Kilogram,0,0.0,0.0
1376,1376,Strength of materials,Elasticity (physics),1,0.25,0.0
1377,1377,Gravitational acceleration,Distance,1,0.0357142857142857,0.0
1378,1378,Elastic collision,Force,1,0.5666666666666667,0.0
1379,1379,Electric potential,Field (physics),1,-0.22368421052631576,0.0
1380,1380,Photoelectric effect,Force,0,0.296969696969697,0.0
1381,1381,Field (physics),Electromagnetic spectrum,0,-0.005847953216374269,0.0
1382,1382,Physics,Acceleration,0,-0.033939393939393936,0.0
1383,1383,Ohm,Power (physics),0,-0.0888888888888889,0.0
1384,1384,Friction,Collision,0,-0.8333333333333334,0.0
1385,1385,Work (physics),Electric potential energy,0,-0.1904761904761905,0.0
1386,1386,Physics,Speed,0,-0.013333333333333308,0.0
1387,1387,Sonic boom,Temperature,0,0.3333333333333333,0.0
1388,1388,Magnetic field,Refractive index,0,-0.22270114942528738,0.0
1389,1389,Dielectric,Refractive index,0,-0.006410256410256401,0.0
1390,1390,Magnetic field,Force,1,0.01149425287356326,0.0
1391,1391,Field (physics),Velocity,0,0.20713073005093377,0.0
1392,1392,Gravitational acceleration,Gravitational field,0,0.0,0.0
1393,1393,Euclidean vector,Electric potential energy,0,0.010504201680672273,0.0
1394,1394,Electron,Wavelength,0,-0.07246376811594202,0.0
1395,1395,Magnet,Compass,0,-0.16666666666666669,0.0
1396,1396,Magnet,Distance,0,0.0,0.0
1397,1397,Work (physics),Displacement (vector),1,-0.05862068965517242,0.0
1398,1398,Free fall,Acceleration,1,0.6233766233766234,0.0
1399,1399,Potential energy,Electric potential,0,-0.33333333333333337,0.0
1400,1400,Work (physics),Energy,1,0.16842105263157903,0.0
1401,1401,Energy,Reflection (physics),0,-0.12753036437246965,0.0
1402,1402,Potential energy,Kilogram,0,0.1111111111111111,0.0
1403,1403,Refraction,Frequency,0,0.012145748987854199,0.0
1404,1404,Motion,Work (physics),0,0.725287356321839,0.0
1405,1405,Velocity,Force,0,0.21075268817204296,0.0
1406,1406,Force,Electromagnetic spectrum,0,-0.15555555555555556,0.0
1407,1407,Emission spectrum,Wave,1,0.4131944444444444,0.0
1408,1408,Acceleration,Sonic boom,0,0.0,0.0
1409,1409,Photoelectric effect,Laser,0,-0.18181818181818182,0.0
1410,1410,Electron,Force,0,0.12463768115942031,0.0
1411,1411,Electrical resistance and conductance,Series and parallel circuits,0,-0.12210526315789472,0.0
1412,1412,Force,Free fall,0,-0.4714285714285714,0.0
1413,1413,Hooke's law,Metre,0,0.35714285714285715,0.0
1414,1414,Interference (wave propagation),Refractive index,0,0.0357142857142857,0.0
1415,1415,Work (physics),Electric potential,0,-0.43333333333333335,0.0
1416,1416,Gravity of Earth,Acceleration,1,0.5151515151515151,0.0
1417,1417,Virtual image,Light,1,0.46551724137931033,0.0
1418,1418,Speed,Euclidean vector,0,-0.12200435729847497,0.0
1419,1419,Motion,Displacement (vector),0,0.7586206896551725,0.0
1420,1420,Electrostatics,Field (physics),1,-0.3136842105263158,0.0
1421,1421,Magnetic field,Electromagnetic radiation,0,0.05052125100240579,0.0
1422,1422,Gravitational acceleration,Velocity,1,0.1889400921658986,0.0
1423,1423,Friction,Euclidean vector,0,0.07563025210084029,0.0
1424,1424,Position (vector),Gravitational acceleration,0,0.015037593984962405,0.0
1425,1425,Wave,Shock wave,0,-0.21875,0.0
1426,1426,Electron,Temperature,0,-0.14381270903010035,0.0
1427,1427,Non-inertial reference frame,Physics,1,0.08000000000000002,0.0
1428,1428,Refraction,Transmission medium,0,-0.5307017543859649,0.0
1429,1429,Displacement (vector),Relative velocity,0,-0.2603448275862068,0.0
1430,1430,Transverse wave,Electromagnetic spectrum,0,0.1746031746031746,0.0
1431,1431,Mass,Force,0,0.22619047619047616,0.0
1432,1432,Hertz,Musical tone,0,-0.35714285714285715,0.0
1433,1433,Refraction,Wavelength,0,0.3092105263157895,0.0
1434,1434,Equations of motion,Euclidean vector,1,-0.010084033613445398,0.0
1435,1435,Inertial frame of reference,Motion,1,-0.6420361247947455,0.0
1436,1436,Electron,Laser,0,-0.28063241106719367,0.0
1437,1437,Energy,Electromagnetic spectrum,0,-0.3391812865497076,0.0
1438,1438,Refraction,Physics,1,0.2610526315789473,0.0
1439,1439,Le Sage's theory of gravitation,Physics,1,0.3745454545454545,0.0
1440,1440,Mirror image,Light,1,0.7655172413793104,0.0
1441,1441,Newton's law of universal gravitation,Field (physics),0,-0.161524500907441,0.0
1442,1442,Sound intensity,Force,1,0.0,0.0
1443,1443,Force,Friction,0,-0.3357142857142857,0.0
1444,1444,Frequency,Hertz,0,0.038461538461538436,0.0
1445,1445,Electric field,Electrostatics,0,-0.008333333333333415,0.0
1446,1446,Hardness,Physics,1,0.625,0.0
1447,1447,Motion,Physics,1,0.41379310344827586,0.0
1448,1448,Absorption spectroscopy,Wave,1,0.3,0.0
1449,1449,Magnetic field,Electron,0,-0.05697151424287861,0.0
1450,1450,Potential energy,Distance,1,-0.1388888888888889,0.0
1451,1451,Torque,Metre,0,0.4166666666666667,0.0
1452,1452,Crest (physics),Geometrical optics,0,-0.045454545454545456,0.0
1453,1453,Power (physics),Sound intensity,0,-0.9666666666666667,0.0
1454,1454,Ammeter,Metre,0,0.4444444444444444,0.0
1455,1455,Energy level,Frequency,0,0.6503496503496504,0.0
1456,1456,Electric potential,Work (physics),1,0.43333333333333335,0.0
1457,1457,Mass,Torque,0,-0.13809523809523816,0.0
1458,1458,Elastic collision,Mass,1,0.37142857142857144,0.0
1459,1459,Equations of motion,Acceleration,1,0.05108225108225106,0.0
1460,1460,Sonic boom,Distance,0,0.0,0.0
1461,1461,Absorption spectroscopy,Physics,1,0.6599999999999999,0.0
1462,1462,Energy,Wave,0,-0.08717105263157895,0.0
1463,1463,Physics,Mass,0,0.1542857142857143,0.0
1464,1464,Force,Electromotive force,0,-0.22666666666666666,0.0
1465,1465,Photoelectric effect,Energy,1,0.569377990430622,0.0
1466,1466,Refractive index,Metre,0,0.0,0.0
1467,1467,Sound intensity,Power (physics),1,0.9666666666666667,0.0
1468,1468,Emission spectrum,Coulomb's law,1,0.1111111111111111,0.0
1469,1469,Electric field,Electromotive force,0,-0.13333333333333341,0.0
1470,1470,Force,Wave,0,-0.0875,0.0
1471,1471,Force,Planet,0,-0.43333333333333335,0.0
1472,1472,Force,Gravitational field,0,-0.5642857142857143,0.0
1473,1473,Interference (wave propagation),Telescope,0,-0.2571428571428572,0.0
1474,1474,Velocity,Acceleration,0,0.010752688172043001,0.0
1475,1475,Light,Virtual image,0,-0.46551724137931033,0.0
1476,1476,Acceleration,Frame of reference,0,-0.2813852813852813,0.0
1477,1477,Interference (wave propagation),Physics,1,0.38,0.0
1478,1478,Electrostatics,Distance,1,-0.045,0.0
1479,1479,Laser,Optical microscope,0,-0.1090909090909091,0.0
1480,1480,Field (physics),Electric potential energy,0,0.3308270676691729,0.0
1481,1481,Speed,Free fall,0,-0.6031746031746033,0.0
1482,1482,Energy,Velocity,0,-0.10441426146010191,0.0
1483,1483,Speed,Le Sage's theory of gravitation,0,-0.5084175084175084,0.0
1484,1484,Frame of reference,Force,0,0.5380952380952382,0.0
1485,1485,Electron,Light,0,-0.08395802098950528,0.0
1486,1486,Force,Intensity (physics),0,-0.35000000000000003,0.0
1487,1487,Force,Field (physics),0,-0.44561403508771935,0.0
1488,1488,Gravity of Earth,Position (vector),1,0.2200956937799043,0.0
1489,1489,Specular reflection,Plane mirror,0,-0.4,0.0
1490,1490,Insulator (electricity),Electrostatics,0,0.3044444444444444,0.0
1491,1491,Acceleration,Position (vector),1,-0.2982456140350877,0.0
1492,1492,Intensity (physics),Electromagnetic radiation,0,0.2837209302325582,0.0
1493,1493,Electrical resistance and conductance,Distance,0,0.0,0.0
1494,1494,Shock wave,Refraction,0,-0.05263157894736842,0.0
1495,1495,Rarefaction,Transmission medium,0,0.16666666666666669,0.0
1496,1496,Shock wave,Distance,1,0.0,0.0
1497,1497,Force,Electric potential energy,0,-0.23095238095238096,0.0
1498,1498,Geometrical optics,Total internal reflection,0,0.10227272727272727,0.0
1499,1499,Plasticity (physics),Physics,1,0.6,0.0
1500,1500,Electric potential energy,Work (physics),1,0.1904761904761905,0.0
1501,1501,Electrical resistance and conductance,Electric current,1,0.25161290322580654,0.0
1502,1502,Magnetic field,Field (physics),1,-0.5970961887477314,0.0
1503,1503,Pigment,Light,0,0.8,0.0
1504,1504,Force,Work (physics),0,-0.35000000000000003,0.0
1505,1505,Motion,Non-inertial reference frame,0,0.6396551724137931,0.0
1506,1506,Ray (optics),Virtual image,0,-0.4,0.0
1507,1507,Color,Pigment,0,-0.6,0.0
1508,1508,Elasticity (physics),Physics,1,0.42,0.0
1509,1509,Sonic boom,Length,0,0.0,0.0
1510,1510,Gravitational constant,Force,1,0.21363636363636365,0.0
1511,1511,Amplitude,Dispersion (optics),0,0.26363636363636367,0.0
1512,1512,Motion graphs and derivatives,Position (vector),1,0.8333333333333334,0.0
1513,1513,Equations of motion,Physics,1,0.051428571428571435,0.0
1514,1514,Electromagnetic radiation,Refraction,0,-0.4687882496940024,0.0
1515,1515,Light,Emission spectrum,0,-0.5977011494252873,0.0
1516,1516,Magnetic field,Electromotive force,0,-0.2537931034482759,0.0
1517,1517,Sound intensity,Energy,1,0.0,0.0
1518,1518,Physics,Gravity of Earth,0,-0.14181818181818182,0.0
1519,1519,Position (vector),Mechanical energy,0,-0.195046439628483,0.0
1520,1520,Acceleration,Electron,0,-0.026350461133069825,0.0
1521,1521,Distance,Electrostatics,0,0.045,0.0
1522,1522,Motion,Gravitational acceleration,0,0.1724137931034483,0.0
1523,1523,Mass,Normal force,0,-0.38571428571428573,0.0
1524,1524,Electromotive force,Ohm's law,0,-0.09913043478260863,0.0
1525,1525,Voltmeter,Electric potential,0,-0.0625,0.0
1526,1526,Electric potential energy,Joule,0,0.16666666666666669,0.0
1527,1527,Dispersion (optics),Wavelength,0,0.32499999999999996,0.0
1528,1528,Electric potential,Distance,1,0.25,0.0
1529,1529,Fracture,Light,0,0.16551724137931034,0.0
1530,1530,Friction,Kinetic energy,0,0.08809523809523812,0.0
1531,1531,Transverse wave,Ray (optics),0,-0.2,0.0
1532,1532,Magnetic field,Field line,0,-0.5977011494252873,0.0
1533,1533,Frame of reference,Physics,1,-0.03428571428571431,0.0
1534,1534,Gravitational constant,Gravity,1,-0.012987012987012991,0.0
1535,1535,Strength of materials,Plasticity (physics),1,0.175,0.0
1536,1536,Physics,Torque,0,0.03333333333333338,0.0
1537,1537,Newton's law of universal gravitation,Gravity,1,-0.40763546798029554,0.0
1538,1538,Photoelectric effect,Electron,1,0.28063241106719367,0.0
1539,1539,Newton's laws of motion,Equations of motion,0,0.18961038961038967,0.0
1540,1540,Motion,Free fall,0,0.13793103448275862,0.0
1541,1541,Electrical resistance and conductance,Voltage,1,0.15999999999999992,0.0
1542,1542,Motion,Frame of reference,0,0.6765188834154352,0.0
1543,1543,Light,Inertial frame of reference,0,0.090311986863711,0.0
1544,1544,Velocity,Motion,1,-0.7608453837597331,0.0
1545,1545,Fatigue (material),Physics,1,0.8,0.0
1546,1546,Dispersion (optics),Length,0,0.0,0.0
1547,1547,Emission spectrum,Energy level,1,0.04040404040404039,0.0
1548,1548,Gravitational field,Field (physics),1,0.022556390977443608,0.0
1549,1549,Force,Electromagnetic radiation,0,0.06085271317829455,0.0
1550,1550,Velocity,Motion graphs and derivatives,0,-0.8333333333333334,0.0
1551,1551,Collision,Force,1,0.6499999999999999,0.0
1552,1552,Intensity (physics),Photoelectric effect,0,0.06363636363636366,0.0
1553,1553,Frequency,Electromagnetic spectrum,0,-0.09401709401709402,0.0
1554,1554,Joule,Kinetic energy,0,-0.023809523809523836,0.0
1555,1555,Power (physics),Force,1,0.23333333333333328,0.0
1556,1556,Standing wave,Interference (wave propagation),1,-0.11904761904761904,0.0
1557,1557,Electrical resistance and conductance,Force,0,0.13000000000000003,0.0
1558,1558,Newton's laws of motion,Inertial frame of reference,0,-0.03896103896103886,0.0
1559,1559,Euclidean vector,Normal force,0,-0.4411764705882353,0.0
1560,1560,Displacement (vector),Gravitational acceleration,0,-0.14778325123152708,0.0
1561,1561,Friction,Gravity,0,-0.46428571428571425,0.0
1562,1562,Electron,Coulomb's law,0,-0.05507246376811592,0.0
1563,1563,Electric field,Magnetism,0,-0.08333333333333326,0.0
1564,1564,Reflection (physics),Mirror image,0,-0.523076923076923,0.0
1565,1565,Hooke's law,Lever,0,0.14285714285714285,0.0
1566,1566,Electric potential,Kilogram,0,0.375,0.0
1567,1567,Interference (wave propagation),Electromagnetic radiation,0,0.4784053156146179,0.0
1568,1568,Frame of reference,Mass,0,0.4095238095238095,0.0
1569,1569,Energy level,Electron,0,0.14624505928853757,0.0
1570,1570,Euclidean vector,Torque,0,0.12941176470588234,0.0
1571,1571,Motion,Le Sage's theory of gravitation,0,0.06896551724137931,0.0
1572,1572,Telescope,Mass,0,-0.02857142857142857,0.0
1573,1573,Laser,Diffraction,0,0.28787878787878785,0.0
1574,1574,Friction,Contact force,1,-0.7261904761904763,0.0
1575,1575,Gravity of Earth,Displacement (vector),1,0.4764890282131661,0.0
1576,1576,Refractive index,Force,0,0.016666666666666663,0.0
1577,1577,Laser,Light,1,0.49843260188087773,0.0
1578,1578,Speed,Newton's law of universal gravitation,0,-0.020434227330779042,0.0
1579,1579,Newton's law of universal gravitation,Distance,1,-0.1422413793103448,0.0
1580,1580,Displacement (vector),Stiffness,0,-0.6666666666666666,0.0
1581,1581,Inelastic collision,Collision,1,-0.16666666666666666,0.0
1582,1582,Diffraction,Physics,1,0.42333333333333334,0.0
1583,1583,Electric field,Equations of motion,0,-0.2726190476190476,0.0
1584,1584,Inelastic collision,Friction,0,0.4285714285714286,0.0
1585,1585,Velocity,Projectile motion,0,-0.625,0.0
1586,1586,Reflection (physics),Diffraction,0,-0.038461538461538436,0.0
1587,1587,Scattering,Light,0,0.43103448275862066,0.0
1588,1588,Equations of motion,Position (vector),1,-0.2120300751879699,0.0
1589,1589,Dielectric,Electric field,1,0.4487179487179488,0.0
1590,1590,Temperature,Field (physics),0,-0.05668016194331982,0.0
1591,1591,Energy,Le Sage's theory of gravitation,0,-0.7009569377990431,0.0
1592,1592,Magnet,Electromagnetic radiation,0,0.5736434108527131,0.0
1593,1593,Electric field,Emission spectrum,0,-0.7777777777777778,0.0
1594,1594,Scattering,Wave,1,0.4375,0.0
1595,1595,Potential energy,Mechanical energy,0,-0.5980392156862745,0.0
1596,1596,Electrical conductor,Electromagnetic radiation,0,0.5226438188494492,0.0
1597,1597,Position (vector),Projectile motion,0,-0.5,0.0
1598,1598,Gravity of Earth,Potential energy,0,0.48989898989898983,0.0
1599,1599,Friction,Speed,0,0.1164021164021164,0.0
1600,1600,Wave,Refraction,0,-0.16118421052631576,0.0
1601,1601,Magnetic field,Transverse wave,0,-0.5369458128078818,0.0
1602,1602,Friction,Dielectric,0,-0.15384615384615385,0.0
1603,1603,Emission spectrum,Temperature,0,0.17948717948717946,0.0
1604,1604,Interference (wave propagation),Wave,1,0.4151785714285714,0.0
1605,1605,Insulator (electricity),Electrical resistance and conductance,0,0.19333333333333336,0.0
1606,1606,Emission spectrum,Electromagnetic radiation,1,0.7080103359173127,0.0
1607,1607,Work (physics),Motion,1,-0.725287356321839,0.0
1608,1608,Mechanical energy,Motion,1,-0.1724137931034483,0.0
1609,1609,Mass,Potential energy,0,-0.12222222222222223,0.0
1610,1610,Hooke's law,Scalar (mathematics),0,0.0,0.0
1611,1611,Frame of reference,Non-inertial reference frame,0,-0.09285714285714286,0.0
1612,1612,Kinetic energy,Energy,1,0.2087719298245614,0.0
1613,1613,Elasticity (physics),Stiffness,0,-0.375,0.0
1614,1614,Doppler effect,Velocity,1,0.24046920821114368,0.0
1615,1615,Dispersion (optics),Physics,1,0.48,0.0
1616,1616,Electrostatics,Potential energy,1,0.12555555555555556,0.0
1617,1617,Electron,Wave,0,-0.09510869565217392,0.0
1618,1618,Work (physics),Torque,0,0.03333333333333344,0.0
1619,1619,Hardness,Energy,0,0.2236842105263158,0.0
1620,1620,Mechanical energy,Distance,1,0.35294117647058826,0.0
1621,1621,Displacement (vector),Gravity of Earth,0,-0.4764890282131661,0.0
1622,1622,Shock wave,Mass,0,0.5,0.0
1623,1623,Snell's law,Refraction,1,0.3508771929824561,0.0
1624,1624,Magnification,Reflection (physics),0,-0.07692307692307693,0.0
1625,1625,Mechanical energy,Collision,0,-0.2156862745098039,0.0
1626,1626,Acceleration,Inertial frame of reference,0,-0.3766233766233765,0.0
1627,1627,Magnetism,Coulomb's law,0,0.20000000000000007,0.0
1628,1628,Position (vector),Gravity of Earth,0,-0.2200956937799043,0.0
1629,1629,Electron,Hertz,0,0.006211180124223614,0.0
1630,1630,Energy,Kinetic energy,0,-0.2087719298245614,0.0
1631,1631,Magnet,Kilogram,0,0.08333333333333333,0.0
1632,1632,Amplitude,Interference (wave propagation),0,-0.012987012987012991,0.0
1633,1633,Distance,Snell's law,0,-0.16666666666666666,0.0
1634,1634,Sound intensity,Sound,1,0.9411764705882353,0.0
1635,1635,Amplitude,Snell's law,0,0.10606060606060605,0.0
1636,1636,Speed,Normal force,0,-0.6388888888888888,0.0
1637,1637,Scalar (mathematics),Scalar multiplication,0,0.0,0.0
1638,1638,Deformation (engineering),Physics,1,0.5599999999999999,0.0
1639,1639,Tension (physics),Force,1,0.6756410256410256,0.0
1640,1640,Electron,Angle of incidence,0,-0.3333333333333333,0.0
1641,1641,Sonic boom,Doppler effect,0,0.2424242424242424,0.0
1642,1642,Work (physics),Force,1,0.35000000000000003,0.0
1643,1643,Temperature,Kinetic energy,0,0.1076923076923077,0.0
1644,1644,Huygens–Fresnel principle,Amplitude,1,0.2857142857142857,0.0
1645,1645,Electron,Insulator (electricity),0,-0.33091787439613524,0.0
1646,1646,Newton's law of universal gravitation,Gravitational acceleration,0,-0.541871921182266,0.0
1647,1647,Interference (wave propagation),Velocity,0,0.14285714285714285,0.0
1648,1648,Frequency,Wave,0,-0.06971153846153844,0.0
1649,1649,Joule,Capacitance,0,-0.10559006211180127,0.0
1650,1650,Electric potential energy,Electron,0,0.006211180124223614,0.0
1651,1651,Velocity,Physics,1,-0.1974193548387097,0.0
1652,1652,Magnetism,Compass,0,-0.4166666666666667,0.0
1653,1653,Gravity,Free fall,0,-0.24999999999999997,0.0
1654,1654,Angle of incidence,Snell's law,0,1.0,0.0
1655,1655,Reflection (physics),Plane mirror,0,-0.523076923076923,0.0
1656,1656,Refractive index,Electromagnetic spectrum,0,-0.12499999999999997,0.0
1657,1657,Magnet,Voltage,0,0.67,0.0
1658,1658,Euclidean vector,Distance,0,0.15441176470588236,0.0
1659,1659,Distance,Inertial frame of reference,0,-0.023809523809523836,0.0
1660,1660,Acceleration,Gravitational field,0,-0.43073593073593075,0.0
1661,1661,Elasticity (physics),Deformation (engineering),1,-0.35,0.0
1662,1662,Wave,Refractive index,0,-0.20833333333333331,0.0
1663,1663,Physics,Gravitational field,0,-0.07714285714285712,0.0
1664,1664,Real image,Virtual image,0,-0.5,0.0
1665,1665,Virtual image,Length,0,0.0,0.0
1666,1666,Electric potential energy,Capacitance,0,-0.17546583850931685,0.0
1667,1667,Acceleration,Equations of motion,0,-0.05108225108225106,0.0
1668,1668,Refraction,Temperature,0,-0.04858299595141702,0.0
1669,1669,Force,Magnetic field,0,-0.01149425287356326,0.0
1670,1670,Intensity (physics),Distance,0,0.3,0.0
1671,1671,Amplitude,Wave,0,0.08522727272727271,0.0
1672,1672,Position (vector),Equations of motion,0,0.2120300751879699,0.0
1673,1673,Physics,Hooke's law,0,-0.42,0.0
1674,1674,Laser,Wavelength,0,0.16287878787878785,0.0
1675,1675,Physics,Deformation (engineering),0,-0.5599999999999999,0.0
1676,1676,Acceleration,Hooke's law,0,-0.33766233766233766,0.0
1677,1677,Wavelength,Refractive index,0,-0.3333333333333333,0.0
1678,1678,Field (physics),Distance,0,0.1381578947368421,0.0
1679,1679,Light,Snell's law,0,-0.37643678160919547,0.0
1680,1680,Electromagnetic radiation,Emission spectrum,0,-0.7080103359173127,0.0
1681,1681,Friction,Length,0,-0.05714285714285716,0.0
1682,1682,Elastic collision,Inertial frame of reference,0,0.3523809523809524,0.0
1683,1683,Joule,Force,0,0.14523809523809522,0.0
1684,1684,Velocity,Free fall,0,-0.5529953917050692,0.0
1685,1685,Snell's law,Dispersion (optics),0,0.2833333333333334,0.0
1686,1686,Joule,Ohm,0,-0.4444444444444445,0.0
1687,1687,Distance,Newton's law of universal gravitation,0,0.1422413793103448,0.0
1688,1688,Telescope,Wavelength,0,0.5916666666666667,0.0
1689,1689,Inelastic collision,Force,1,0.4666666666666667,0.0
1690,1690,Kinetic energy,Collision,0,-0.9,0.0
1691,1691,Physics,Gravity,0,-0.11714285714285716,0.0
1692,1692,Electric current,Equations of motion,0,-0.24976958525345622,0.0
1693,1693,Free fall,Gravity,1,0.24999999999999997,0.0
1694,1694,Temperature,Electromagnetic spectrum,0,0.0854700854700855,0.0
1695,1695,Amplitude,Equations of motion,0,0.09090909090909091,0.0
1696,1696,Electromagnetic spectrum,Magnet,1,-0.027777777777777776,0.0
1697,1697,Refraction,Total internal reflection,0,-0.19517543859649122,0.0
1698,1698,Distance,Velocity,0,-0.012096774193548376,0.0
1699,1699,Displacement (vector),Length,0,-0.22758620689655173,0.0
1700,1700,Photoelectric effect,Wave,0,0.05681818181818182,0.0
1701,1701,Distance,Gravitational field,0,-0.30357142857142855,0.0
1702,1702,Angle of incidence,Refraction,0,0.6666666666666666,0.0
1703,1703,Electric current,Electromotive force,0,-0.1793548387096774,0.0
1704,1704,Reflection (physics),Specular reflection,0,-0.4692307692307692,0.0
1705,1705,Acceleration,Speed,1,-0.08080808080808077,0.0
1706,1706,Mass,Kinetic energy,0,-0.22857142857142865,0.0
1707,1707,Kinetic energy,Mass,1,0.22857142857142865,0.0
1708,1708,Electric potential energy,Motion,1,-0.10344827586206896,0.0
1709,1709,Ohm's law,Electrical resistance and conductance,0,0.012173913043478257,0.0
1710,1710,Doppler effect,Distance,1,0.2727272727272727,0.0
1711,1711,Light,Electromagnetic radiation,0,0.19165998396150763,0.0
1712,1712,Electric potential energy,Electric field,1,0.04761904761904767,0.0
1713,1713,Torque,Physics,1,-0.03333333333333338,0.0
1714,1714,Hertz,Electromagnetic spectrum,0,-0.1031746031746032,0.0
1715,1715,Motion,Equations of motion,0,0.6610837438423646,0.0
1716,1716,Mass,Gravitational field,0,-0.6857142857142857,0.0
1717,1717,Electric field,Euclidean vector,0,-0.05147058823529413,0.0
1718,1718,Work (physics),Distance,1,-0.25833333333333336,0.0
1719,1719,Magnetic field,Euclidean vector,0,-0.028397565922920892,0.0
1720,1720,Wave,Distance,0,-0.25,0.0
1721,1721,Energy,Shock wave,0,-0.25,0.0
1722,1722,Newton's laws of motion,Physics,1,0.04363636363636364,0.0
1723,1723,Real image,Ray (optics),0,0.3,0.0
1724,1724,Newton's law of universal gravitation,Telescope,0,0.034482758620689655,0.0
1725,1725,Lever,Force,1,0.6333333333333333,0.0
1726,1726,Distance,Relative velocity,0,-0.050000000000000044,0.0
1727,1727,Gravitational field,Kilogram,0,0.33333333333333337,0.0
1728,1728,Displacement (vector),Electric potential,0,-0.34051724137931033,0.0
1729,1729,Physics,Electromotive force,0,-0.12,0.0
1730,1730,Standing wave,Energy level,0,-0.0984848484848485,0.0
1731,1731,Refractive index,Angle of incidence,1,-1.0,0.0
1732,1732,Joule,Metre,0,0.1547619047619047,0.0
1733,1733,Magnet,Energy,0,0.31140350877192985,0.0
1734,1734,Fracture,Creep (deformation),0,-0.1333333333333333,0.0
1735,1735,Le Sage's theory of gravitation,Gravity,1,0.3831168831168831,0.0
1736,1736,Insulator (electricity),Velocity,0,0.16666666666666666,0.0
1737,1737,Inertial frame of reference,Length,0,-0.009523809523809545,0.0
1738,1738,Intensity (physics),Metre,0,-0.04999999999999999,0.0
1739,1739,Physics,Work (physics),0,0.13333333333333336,0.0
1740,1740,Projectile motion,Displacement (vector),1,0.7155172413793104,0.0
1741,1741,Inelastic collision,Le Sage's theory of gravitation,0,-0.18181818181818182,0.0
1742,1742,Energy,Force,0,0.13421052631578945,0.0
1743,1743,Position (vector),Electrostatics,0,-0.08,0.0
1744,1744,Field line,Field (physics),0,0.06432748538011696,0.0
1745,1745,Intensity (physics),Kinetic energy,0,0.23333333333333334,0.0
1746,1746,Lever,Torque,0,0.9,0.0
1747,1747,Euclidean vector,Length,0,0.17647058823529413,0.0
1748,1748,Dispersion (optics),Distance,0,-0.125,0.0
1749,1749,Electrical conductor,Dielectric,0,-0.2793522267206478,0.0
1750,1750,Gravity,Projectile motion,0,-0.25,0.0
1751,1751,Mass,Inertial frame of reference,0,-0.34285714285714286,0.0
